campaign_id,customer_id,campaign_date,campaign_type,email_subject,email_status,opened,clicked,conversion,offer_type
CMP021974,8387-UGUSU,2024-08-14,Promotional,Thank You For Being With Us,Delivered,No,No,No,Free Upgrade
CMP021975,8387-UGUSU,2023-03-09,Upgrade,Special Loyalty Reward,Delivered,Yes,No,No,Loyalty Reward
CMP021976,8387-UGUSU,2022-10-03,Loyalty,Limited Time Discount,Spam,No,No,No,Free Installation
CMP021977,8387-UGUSU,2024-12-28,Promotional,Save More On Your Next Bill,Delivered,No,No,No,Extra Data
CMP021978,8387-UGUSU,2024-01-15,Retention,Exclusive Offer Just For You,Delivered,Yes,No,No,Cashback
CMP021979,8387-UGUSU,2023-11-25,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Free Installation
CMP021980,8387-UGUSU,2021-08-16,Loyalty,Free Data Waiting For You,Delivered,No,No,No,Cashback
CMP021981,1080-BWSYE,2020-08-22,Discount,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Installation
CMP021982,1080-BWSYE,2020-12-19,Promotional,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP021983,1080-BWSYE,2020-10-24,Loyalty,Free Data Waiting For You,Delivered,Yes,Yes,No,Free Upgrade
CMP021984,1194-HVAIF,2020-11-09,Retention,Thank You For Being With Us,Delivered,No,No,No,Extra Data
CMP021985,1194-HVAIF,2020-11-22,Win-Back,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP021986,1194-HVAIF,2020-05-15,Upgrade,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Premium Streaming
CMP021987,1194-HVAIF,2021-06-16,Promotional,We Miss You!,Delivered,Yes,No,No,Cashback
CMP021988,1194-HVAIF,2020-01-04,Loyalty,Limited Time Discount,Delivered,Yes,No,No,Loyalty Reward
CMP021989,1767-TGTKO,2020-09-24,Promotional,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Extra Data
CMP021990,1767-TGTKO,2021-10-20,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Free Installation
CMP021991,1767-TGTKO,2022-03-24,Retention,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Loyalty Reward
CMP021992,1767-TGTKO,2025-12-03,Discount,Save More On Your Next Bill,Delivered,Yes,No,No,Loyalty Reward
CMP021993,1767-TGTKO,2020-06-06,Promotional,Thank You For Being With Us,Delivered,No,No,No,Loyalty Reward
CMP021994,1767-TGTKO,2021-08-17,Upgrade,Limited Time Discount,Delivered,No,No,No,Extra Data
CMP021995,8439-LTUGF,2020-12-24,Promotional,Limited Time Discount,Spam,No,No,No,10% Discount
CMP021996,8439-LTUGF,2020-05-24,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP021997,8439-LTUGF,2021-09-22,Upgrade,Free Data Waiting For You,Delivered,No,No,No,Free Upgrade
CMP021998,8439-LTUGF,2024-10-23,Retention,Special Loyalty Reward,Delivered,Yes,No,No,Premium Streaming
CMP021999,8439-LTUGF,2024-09-22,Discount,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP022000,8439-LTUGF,2020-05-26,Promotional,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP022001,8805-JNRAZ,2024-05-18,Promotional,Thank You For Being With Us,Delivered,Yes,No,No,No Offer
CMP022002,8805-JNRAZ,2021-02-06,Win-Back,Save More On Your Next Bill,Bounced,No,No,No,No Offer
CMP022003,8805-JNRAZ,2024-06-18,Win-Back,Upgrade Your Plan Today,Delivered,No,No,No,Premium Streaming
CMP022004,8805-JNRAZ,2025-10-03,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,No,Loyalty Reward
CMP022005,8805-JNRAZ,2023-11-16,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP022006,8805-JNRAZ,2024-10-26,Discount,Special Loyalty Reward,Delivered,Yes,No,No,10% Discount
CMP022007,8805-JNRAZ,2024-02-09,Discount,Free Data Waiting For You,Delivered,No,No,No,Loyalty Reward
CMP022008,8805-JNRAZ,2022-11-28,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,10% Discount
CMP022009,6418-HNFED,2023-11-10,Upgrade,Special Loyalty Reward,Delivered,No,No,No,10% Discount
CMP022010,6418-HNFED,2022-10-18,Loyalty,Free Data Waiting For You,Delivered,Yes,Yes,No,Loyalty Reward
CMP022011,6418-HNFED,2025-04-26,Win-Back,Limited Time Discount,Delivered,Yes,Yes,No,Free Installation
CMP022012,6418-HNFED,2022-10-27,Win-Back,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP022013,6418-HNFED,2022-05-14,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP022014,0206-OYVOC,2021-07-05,Upgrade,We Miss You!,Delivered,No,No,No,No Offer
CMP022015,0206-OYVOC,2025-06-04,Discount,Limited Time Discount,Delivered,No,No,No,Extra Data
CMP022016,0206-OYVOC,2020-06-23,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,No,Free Upgrade
CMP022017,7291-CDTMJ,2023-04-23,Promotional,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP022018,7291-CDTMJ,2021-02-25,Retention,Upgrade Your Plan Today,Delivered,Yes,Yes,Yes,Extra Data
CMP022019,7291-CDTMJ,2020-01-04,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP022020,7128-GGCNO,2023-12-08,Win-Back,Limited Time Discount,Bounced,No,No,No,20% Discount
CMP022021,7128-GGCNO,2025-03-13,Discount,Limited Time Discount,Delivered,No,No,No,Loyalty Reward
CMP022022,7128-GGCNO,2024-10-10,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP022023,7128-GGCNO,2020-09-07,Win-Back,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP022024,0237-YFUTL,2025-07-28,Discount,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP022025,0237-YFUTL,2025-05-25,Win-Back,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP022026,0237-YFUTL,2024-11-16,Discount,Save More On Your Next Bill,Delivered,Yes,Yes,No,Cashback
CMP022027,7691-KGKGP,2022-11-12,Win-Back,Limited Time Discount,Delivered,Yes,No,No,Free Installation
CMP022028,7691-KGKGP,2021-03-16,Win-Back,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP022029,7691-KGKGP,2021-04-11,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP022030,6710-HSJRD,2022-02-07,Discount,Thank You For Being With Us,Delivered,Yes,No,No,Cashback
CMP022031,6710-HSJRD,2024-06-09,Discount,Special Loyalty Reward,Delivered,Yes,No,No,Premium Streaming
CMP022032,6710-HSJRD,2020-03-16,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP022033,6710-HSJRD,2023-02-12,Loyalty,Limited Time Discount,Delivered,No,No,No,Loyalty Reward
CMP022034,3675-EQOZA,2022-03-13,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,Cashback
CMP022035,3675-EQOZA,2022-08-28,Retention,Thank You For Being With Us,Delivered,Yes,Yes,No,20% Discount
CMP022036,3675-EQOZA,2022-05-28,Win-Back,We Miss You!,Delivered,Yes,Yes,Yes,Free Upgrade
CMP022037,3675-EQOZA,2022-03-10,Retention,Free Data Waiting For You,Delivered,Yes,No,No,Free Installation
CMP022038,3675-EQOZA,2024-07-18,Promotional,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP022039,3675-EQOZA,2023-10-06,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP022040,3675-EQOZA,2020-11-07,Loyalty,We Miss You!,Delivered,Yes,Yes,No,Free Installation
CMP022041,0840-DCNZE,2025-05-15,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Free Installation
CMP022042,0840-DCNZE,2024-01-02,Discount,Save More On Your Next Bill,Spam,No,No,No,Premium Streaming
CMP022043,0840-DCNZE,2020-04-20,Win-Back,We Miss You!,Delivered,No,No,No,10% Discount
CMP022044,0840-DCNZE,2025-09-15,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,No,Cashback
CMP022045,1732-FEKLD,2023-06-28,Retention,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP022046,1732-FEKLD,2020-05-13,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,Cashback
CMP022047,1732-FEKLD,2021-08-09,Upgrade,Thank You For Being With Us,Delivered,No,No,No,20% Discount
CMP022048,1732-FEKLD,2025-11-25,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP022049,9862-KJTYK,2022-08-01,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,Free Upgrade
CMP022050,9862-KJTYK,2024-11-22,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP022051,9862-KJTYK,2020-03-14,Retention,We Miss You!,Delivered,Yes,No,No,Cashback
CMP022052,9862-KJTYK,2023-06-01,Retention,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP022053,0479-HMSWA,2023-05-23,Retention,Limited Time Discount,Delivered,Yes,No,No,Cashback
CMP022054,0479-HMSWA,2022-02-13,Retention,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP022055,0479-HMSWA,2025-02-23,Discount,Thank You For Being With Us,Delivered,Yes,No,No,Free Upgrade
CMP022056,0479-HMSWA,2024-10-20,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP022057,0479-HMSWA,2020-11-23,Upgrade,Limited Time Discount,Delivered,No,No,No,10% Discount
CMP022058,0479-HMSWA,2025-04-11,Upgrade,Special Loyalty Reward,Delivered,Yes,Yes,No,Free Upgrade
CMP022059,0479-HMSWA,2024-04-04,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Installation
CMP022060,0479-HMSWA,2020-03-02,Promotional,We Miss You!,Delivered,No,No,No,10% Discount
CMP022061,5854-KSRBJ,2025-12-05,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP022062,5854-KSRBJ,2022-11-03,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,20% Discount
CMP022063,5854-KSRBJ,2024-04-24,Win-Back,Thank You For Being With Us,Spam,No,No,No,Free Upgrade
CMP022064,0365-BZUWY,2023-06-07,Retention,Limited Time Discount,Delivered,No,No,No,Cashback
CMP022065,0365-BZUWY,2025-06-15,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP022066,0365-BZUWY,2025-05-27,Win-Back,Free Data Waiting For You,Delivered,Yes,No,No,10% Discount
CMP022067,0365-BZUWY,2024-02-09,Loyalty,Limited Time Discount,Delivered,Yes,No,No,10% Discount
CMP022068,0365-BZUWY,2025-10-16,Win-Back,Thank You For Being With Us,Spam,No,No,No,Free Upgrade
CMP022069,0365-BZUWY,2020-01-09,Discount,We Miss You!,Delivered,No,No,No,Cashback
CMP022070,0365-BZUWY,2021-07-08,Discount,We Miss You!,Delivered,Yes,No,No,Free Installation
CMP022071,5701-SVCWR,2023-10-01,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,No Offer
CMP022072,5701-SVCWR,2020-03-21,Retention,Limited Time Discount,Delivered,Yes,No,No,Free Upgrade
CMP022073,5701-SVCWR,2025-07-13,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,No Offer
CMP022074,5701-SVCWR,2024-09-13,Upgrade,Free Data Waiting For You,Delivered,Yes,Yes,No,10% Discount
CMP022075,3129-AAQOU,2020-03-18,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP022076,3129-AAQOU,2024-11-01,Win-Back,Free Data Waiting For You,Delivered,No,No,No,10% Discount
CMP022077,3129-AAQOU,2020-11-05,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,No Offer
CMP022078,3129-AAQOU,2023-05-16,Promotional,Special Loyalty Reward,Delivered,No,No,No,Cashback
CMP022079,3129-AAQOU,2023-07-02,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP022080,3129-AAQOU,2023-02-28,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Premium Streaming
CMP022081,3129-AAQOU,2023-06-03,Discount,Special Loyalty Reward,Delivered,Yes,Yes,Yes,Free Upgrade
CMP022082,4922-CVPDX,2025-05-01,Promotional,Thank You For Being With Us,Delivered,No,No,No,10% Discount
CMP022083,4922-CVPDX,2020-08-12,Discount,Limited Time Discount,Delivered,No,No,No,No Offer
CMP022084,4922-CVPDX,2022-10-04,Win-Back,Free Data Waiting For You,Delivered,Yes,Yes,No,20% Discount
CMP022085,4922-CVPDX,2022-10-05,Promotional,Special Loyalty Reward,Delivered,No,No,No,Premium Streaming
CMP022086,4922-CVPDX,2025-02-09,Retention,Free Data Waiting For You,Delivered,Yes,No,No,Free Upgrade
CMP022087,1357-BIJKI,2020-02-02,Retention,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP022088,1357-BIJKI,2022-02-03,Discount,Save More On Your Next Bill,Delivered,Yes,Yes,No,Cashback
CMP022089,1357-BIJKI,2025-05-17,Discount,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Free Upgrade
CMP022090,1357-BIJKI,2023-10-02,Win-Back,Free Data Waiting For You,Delivered,Yes,Yes,No,Extra Data
CMP022091,1357-BIJKI,2022-10-09,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP022092,1357-BIJKI,2021-02-15,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,Premium Streaming
CMP022093,1357-BIJKI,2023-08-11,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,Cashback
CMP022094,1357-BIJKI,2024-07-08,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,20% Discount
CMP022095,1099-BTKWT,2023-03-09,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,Loyalty Reward
CMP022096,1099-BTKWT,2021-02-26,Loyalty,We Miss You!,Delivered,Yes,Yes,No,10% Discount
CMP022097,1099-BTKWT,2025-01-20,Win-Back,Free Data Waiting For You,Delivered,Yes,Yes,Yes,Extra Data
CMP022098,1099-BTKWT,2024-01-05,Retention,We Miss You!,Delivered,Yes,Yes,No,Cashback
CMP022099,1099-BTKWT,2024-03-20,Promotional,Save More On Your Next Bill,Spam,No,No,No,20% Discount
CMP022100,2018-PZKMU,2020-03-27,Win-Back,Exclusive Offer Just For You,Delivered,Yes,No,No,Extra Data
CMP022101,2018-PZKMU,2021-02-11,Loyalty,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP022102,2018-PZKMU,2020-09-09,Loyalty,Exclusive Offer Just For You,Bounced,No,No,No,Loyalty Reward
CMP022103,2018-PZKMU,2025-09-28,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP022104,2018-PZKMU,2023-01-24,Win-Back,Free Data Waiting For You,Delivered,Yes,Yes,No,Free Installation
CMP022105,2018-PZKMU,2023-12-15,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP022106,2018-PZKMU,2025-12-15,Discount,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Loyalty Reward
CMP022107,7340-KEFQE,2024-09-12,Loyalty,Save More On Your Next Bill,Bounced,No,No,No,Cashback
CMP022108,7340-KEFQE,2022-12-15,Upgrade,Upgrade Your Plan Today,Delivered,Yes,No,No,20% Discount
CMP022109,7340-KEFQE,2022-01-16,Retention,Thank You For Being With Us,Delivered,No,No,No,Free Upgrade
CMP022110,4570-QHXHL,2025-04-20,Loyalty,Upgrade Your Plan Today,Bounced,No,No,No,10% Discount
CMP022111,4570-QHXHL,2025-11-02,Discount,We Miss You!,Delivered,No,No,No,Extra Data
CMP022112,4570-QHXHL,2023-11-24,Upgrade,We Miss You!,Delivered,Yes,No,No,No Offer
CMP022113,4570-QHXHL,2023-03-28,Loyalty,Upgrade Your Plan Today,Delivered,Yes,No,No,Cashback
CMP022114,4570-QHXHL,2024-11-13,Promotional,Save More On Your Next Bill,Delivered,No,No,No,10% Discount
CMP022115,4570-QHXHL,2020-12-26,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP022116,4570-QHXHL,2024-11-22,Discount,Special Loyalty Reward,Delivered,Yes,No,No,10% Discount
CMP022117,4570-QHXHL,2025-11-12,Promotional,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP022118,7392-YYPYJ,2021-06-16,Retention,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Free Upgrade
CMP022119,7392-YYPYJ,2025-03-10,Retention,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Installation
CMP022120,7392-YYPYJ,2021-09-02,Loyalty,Upgrade Your Plan Today,Spam,No,No,No,Loyalty Reward
CMP022121,7392-YYPYJ,2022-11-05,Discount,Special Loyalty Reward,Delivered,Yes,Yes,No,10% Discount
CMP022122,7392-YYPYJ,2022-08-18,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP022123,7392-YYPYJ,2024-07-14,Promotional,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP022124,7392-YYPYJ,2022-08-26,Upgrade,Limited Time Discount,Delivered,No,No,No,Extra Data
CMP022125,7392-YYPYJ,2020-12-13,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP022126,2223-GDSHL,2020-10-20,Loyalty,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP022127,2223-GDSHL,2021-05-12,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,No Offer
CMP022128,2223-GDSHL,2021-10-05,Upgrade,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Installation
CMP022129,2223-GDSHL,2025-11-08,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,Premium Streaming
CMP022130,2223-GDSHL,2021-05-05,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,No,Free Installation
CMP022131,2223-GDSHL,2025-04-20,Discount,Exclusive Offer Just For You,Delivered,Yes,Yes,Yes,Free Installation
CMP022132,2223-GDSHL,2025-03-24,Win-Back,Limited Time Discount,Delivered,Yes,No,No,Extra Data
CMP022133,2223-GDSHL,2022-04-05,Win-Back,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP022134,9470-RTWDV,2020-02-19,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Extra Data
CMP022135,9470-RTWDV,2024-12-06,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP022136,9470-RTWDV,2025-02-06,Win-Back,Upgrade Your Plan Today,Spam,No,No,No,Premium Streaming
CMP022137,9470-RTWDV,2023-02-01,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP022138,9470-RTWDV,2023-09-12,Promotional,Free Data Waiting For You,Delivered,Yes,Yes,No,Loyalty Reward
CMP022139,9470-RTWDV,2024-06-28,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,10% Discount
CMP022140,9470-RTWDV,2024-12-09,Loyalty,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP022141,2176-OSJUV,2021-04-18,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Extra Data
CMP022142,2176-OSJUV,2024-10-20,Promotional,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP022143,2176-OSJUV,2023-05-20,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Premium Streaming
CMP022144,2176-OSJUV,2022-06-01,Retention,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP022145,2176-OSJUV,2021-12-06,Win-Back,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP022146,2176-OSJUV,2025-11-06,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP022147,2176-OSJUV,2022-01-19,Win-Back,Upgrade Your Plan Today,Delivered,No,No,No,No Offer
CMP022148,2176-OSJUV,2022-01-06,Loyalty,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP022149,9348-YVOMK,2020-12-18,Upgrade,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP022150,9348-YVOMK,2024-09-09,Retention,We Miss You!,Delivered,Yes,No,No,Extra Data
CMP022151,9348-YVOMK,2021-07-02,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Extra Data
CMP022152,9348-YVOMK,2022-05-11,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Cashback
CMP022153,9348-YVOMK,2025-12-17,Loyalty,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP022154,9348-YVOMK,2021-03-07,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Cashback
CMP022155,9348-YVOMK,2021-12-16,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,No,Cashback
CMP022156,9348-YVOMK,2021-03-11,Discount,We Miss You!,Delivered,Yes,No,No,Extra Data
CMP022157,8104-OSKWT,2024-01-02,Win-Back,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP022158,8104-OSKWT,2021-09-18,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,10% Discount
CMP022159,8104-OSKWT,2021-12-10,Upgrade,Free Data Waiting For You,Spam,No,No,No,Free Upgrade
CMP022160,8104-OSKWT,2024-06-03,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP022161,8104-OSKWT,2021-08-22,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,10% Discount
CMP022162,8104-OSKWT,2024-04-01,Loyalty,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP022163,4521-YEEHE,2024-05-03,Discount,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP022164,4521-YEEHE,2025-02-08,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP022165,4521-YEEHE,2021-08-18,Loyalty,Upgrade Your Plan Today,Delivered,Yes,Yes,Yes,20% Discount
CMP022166,4521-YEEHE,2021-05-12,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,20% Discount
CMP022167,4090-KPJIP,2020-11-18,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Premium Streaming
CMP022168,4090-KPJIP,2022-11-18,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP022169,4090-KPJIP,2023-03-14,Retention,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP022170,4090-KPJIP,2022-06-27,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Free Upgrade
CMP022171,4090-KPJIP,2024-02-24,Upgrade,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP022172,4090-KPJIP,2025-09-08,Promotional,Limited Time Discount,Delivered,Yes,No,No,Cashback
CMP022173,4090-KPJIP,2025-08-10,Discount,Limited Time Discount,Delivered,Yes,No,No,Loyalty Reward
CMP022174,4090-KPJIP,2022-05-22,Retention,Limited Time Discount,Delivered,Yes,No,No,No Offer
CMP022175,3786-WOVKF,2022-03-10,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP022176,3786-WOVKF,2025-05-17,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,No Offer
CMP022177,3786-WOVKF,2025-08-13,Upgrade,Exclusive Offer Just For You,Bounced,No,No,No,20% Discount
CMP022178,3786-WOVKF,2021-04-02,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP022179,3786-WOVKF,2021-07-17,Discount,Save More On Your Next Bill,Bounced,No,No,No,20% Discount
CMP022180,2592-HODOV,2020-05-22,Upgrade,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP022181,2592-HODOV,2025-06-21,Win-Back,Limited Time Discount,Delivered,No,No,No,20% Discount
CMP022182,2592-HODOV,2020-11-21,Upgrade,Special Loyalty Reward,Delivered,No,No,No,Premium Streaming
CMP022183,7995-ZHHNZ,2021-05-04,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,Free Installation
CMP022184,7995-ZHHNZ,2024-08-23,Discount,Save More On Your Next Bill,Delivered,Yes,No,No,Free Upgrade
CMP022185,7995-ZHHNZ,2025-06-02,Promotional,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP022186,7995-ZHHNZ,2020-10-07,Retention,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP022187,7995-ZHHNZ,2020-12-15,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,Free Installation
CMP022188,3824-RHKVR,2021-07-04,Win-Back,Save More On Your Next Bill,Delivered,Yes,Yes,No,10% Discount
CMP022189,3824-RHKVR,2022-08-09,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP022190,3824-RHKVR,2025-12-17,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,No Offer
