ticket_id,customer_id,created_date,issue_type,priority,status,resolution_time,agent_name,customer_rating
TKT005865,4558-FANTW,2022-08-26,Billing Issue,High,Resolved,44,Neha Gupta,4.0
TKT005866,4558-FANTW,2023-01-18,Account Login,High,Closed,19,Karan Mehta,3.0
TKT005867,8651-ENBZX,2021-12-23,Billing Issue,High,Resolved,30,Aman Singh,4.0
TKT005868,8651-ENBZX,2025-05-10,TV Streaming Issue,High,Resolved,46,Rohit Kumar,3.0
TKT005869,8651-ENBZX,2023-07-18,Billing Issue,Low,Closed,76,Rohit Kumar,1.0
TKT005870,7623-TRNQN,2021-06-26,No Internet,High,Open,39,Simran Kaur,
TKT005871,7623-TRNQN,2022-03-22,No Internet,Low,Open,83,Rohit Kumar,
TKT005872,7623-TRNQN,2021-04-06,TV Streaming Issue,Medium,Resolved,41,Neha Gupta,4.0
TKT005873,7623-TRNQN,2023-11-16,Router Problem,High,Resolved,13,Vikas Yadav,2.0
TKT005874,7623-TRNQN,2023-08-13,Phone Service Issue,Low,Closed,120,Arjun Patel,3.0
TKT005875,9330-IJWIO,2020-06-21,TV Streaming Issue,Medium,Closed,46,Rohit Kumar,1.0
TKT005876,9330-IJWIO,2022-03-02,Technical Support,High,Resolved,12,Priya Verma,3.0
TKT005877,9330-IJWIO,2022-06-07,Account Login,Medium,Resolved,27,Simran Kaur,1.0
TKT005878,9330-IJWIO,2025-06-20,No Internet,High,Closed,22,Vikas Yadav,2.0
TKT005879,9330-IJWIO,2020-11-27,Account Login,High,Closed,38,Neha Gupta,2.0
TKT005880,9286-DOJGF,2020-12-09,Movie Streaming Issue,High,Resolved,36,Simran Kaur,1.0
TKT005881,9286-DOJGF,2020-05-25,WiFi Connectivity,High,Closed,16,Anjali Jain,1.0
TKT005882,9286-DOJGF,2020-06-09,No Internet,Low,Resolved,77,Rohit Kumar,3.0
TKT005883,9286-DOJGF,2025-07-09,TV Streaming Issue,Medium,In Progress,32,Simran Kaur,
TKT005884,9286-DOJGF,2021-04-04,Phone Service Issue,Medium,Resolved,50,Neha Gupta,2.0
TKT005885,9661-MHUMO,2024-05-15,Router Problem,Medium,Resolved,29,Karan Mehta,1.0
TKT005886,9661-MHUMO,2021-02-09,Technical Support,Medium,Resolved,43,Arjun Patel,1.0
TKT005887,9661-MHUMO,2024-02-03,WiFi Connectivity,Medium,In Progress,67,Aman Singh,
TKT005888,9661-MHUMO,2024-08-19,Phone Service Issue,Medium,Open,25,Priya Verma,
TKT005889,9661-MHUMO,2025-04-07,TV Streaming Issue,High,Resolved,30,Priya Verma,2.0
TKT005890,1842-EZJMK,2024-10-15,No Internet,Medium,Resolved,53,Priya Verma,4.0
TKT005891,1842-EZJMK,2023-08-18,WiFi Connectivity,High,Resolved,27,Vikas Yadav,4.0
TKT005892,1842-EZJMK,2021-05-16,Movie Streaming Issue,Medium,Closed,63,Aman Singh,2.0
TKT005893,1842-EZJMK,2023-12-08,TV Streaming Issue,Low,Resolved,80,Neha Gupta,4.0
TKT005894,8079-XRJRS,2020-05-19,Phone Service Issue,High,Closed,25,Rohit Kumar,2.0
TKT005895,8079-XRJRS,2020-09-10,Account Login,High,Resolved,33,Priya Verma,4.0
TKT005896,8073-IJDCM,2024-04-17,Payment Issue,Medium,Resolved,39,Rahul Sharma,1.0
TKT005897,8073-IJDCM,2025-02-20,Account Login,High,Resolved,16,Priya Verma,3.0
TKT005898,8073-IJDCM,2022-04-14,Phone Service Issue,Low,Resolved,63,Anjali Jain,2.0
TKT005899,8073-IJDCM,2023-12-09,Phone Service Issue,High,Resolved,43,Karan Mehta,2.0
TKT005900,8884-ADFVN,2020-08-24,Router Problem,Medium,Resolved,39,Priya Verma,2.0
TKT005901,8884-ADFVN,2021-06-04,Account Login,High,Resolved,43,Neha Gupta,3.0
TKT005902,8884-ADFVN,2020-10-14,Account Login,Medium,Open,68,Simran Kaur,
TKT005903,8884-ADFVN,2022-01-13,Billing Issue,Medium,Closed,28,Rahul Sharma,3.0
TKT005904,2720-WGKHP,2024-09-21,Payment Issue,Medium,Open,57,Priya Verma,
TKT005905,2720-WGKHP,2023-02-12,Phone Service Issue,High,Resolved,31,Karan Mehta,1.0
TKT005906,2720-WGKHP,2020-04-18,Slow Internet,High,Closed,12,Rohit Kumar,4.0
TKT005907,2720-WGKHP,2020-12-09,Payment Issue,High,Closed,12,Priya Verma,4.0
TKT005908,2869-ADAWR,2023-07-13,Technical Support,Low,Resolved,75,Rahul Sharma,2.0
TKT005909,2869-ADAWR,2024-06-12,Account Login,High,Resolved,40,Rahul Sharma,2.0
TKT005910,2869-ADAWR,2022-12-20,Router Problem,High,Resolved,17,Rahul Sharma,4.0
TKT005911,9894-EZEWG,2024-07-14,Phone Service Issue,Medium,Resolved,68,Aman Singh,4.0
TKT005912,9894-EZEWG,2024-09-08,Phone Service Issue,Medium,Resolved,32,Karan Mehta,1.0
TKT005913,9894-EZEWG,2021-09-18,Router Problem,Low,Resolved,51,Simran Kaur,1.0
TKT005914,9894-EZEWG,2023-06-07,Billing Issue,High,Resolved,27,Arjun Patel,4.0
TKT005915,9894-EZEWG,2023-03-07,No Internet,Medium,Resolved,65,Rahul Sharma,2.0
TKT005916,7851-FLGGQ,2024-09-21,Technical Support,High,Resolved,44,Arjun Patel,4.0
TKT005917,7851-FLGGQ,2020-03-23,Slow Internet,Low,Resolved,64,Anjali Jain,1.0
TKT005918,0637-UBJRP,2021-06-26,TV Streaming Issue,Medium,Closed,71,Anjali Jain,2.0
TKT005919,0637-UBJRP,2021-10-07,Account Login,High,Resolved,42,Aman Singh,4.0
TKT005920,0637-UBJRP,2021-01-19,TV Streaming Issue,High,Resolved,15,Priya Verma,4.0
TKT005921,0637-UBJRP,2020-02-19,Account Login,High,Resolved,33,Aman Singh,3.0
TKT005922,0940-OUQEC,2025-02-28,Account Login,Medium,Resolved,38,Priya Verma,2.0
TKT005923,0940-OUQEC,2023-03-19,Technical Support,Medium,Closed,64,Rahul Sharma,1.0
TKT005924,0940-OUQEC,2025-06-15,WiFi Connectivity,Medium,Resolved,30,Karan Mehta,2.0
TKT005925,0940-OUQEC,2023-09-27,Account Login,Low,Resolved,100,Vikas Yadav,2.0
TKT005926,0940-OUQEC,2020-10-28,Slow Internet,High,Resolved,27,Aman Singh,4.0
TKT005927,0702-PGIBZ,2023-02-04,Movie Streaming Issue,Medium,Open,60,Arjun Patel,
TKT005928,0702-PGIBZ,2021-06-19,Router Problem,Medium,Resolved,37,Rohit Kumar,3.0
TKT005929,0702-PGIBZ,2023-04-13,Technical Support,High,Resolved,33,Rohit Kumar,1.0
TKT005930,1963-VAUKV,2021-08-06,Billing Issue,High,Resolved,28,Rohit Kumar,3.0
TKT005931,1963-VAUKV,2021-09-23,Billing Issue,High,Resolved,47,Rahul Sharma,1.0
TKT005932,1963-VAUKV,2021-06-07,Phone Service Issue,Medium,Resolved,59,Neha Gupta,1.0
TKT005933,3058-HJCUY,2024-08-20,Movie Streaming Issue,Medium,In Progress,25,Priya Verma,
TKT005934,3058-HJCUY,2023-06-24,No Internet,Medium,Resolved,31,Vikas Yadav,2.0
TKT005935,3058-HJCUY,2023-01-14,Phone Service Issue,High,Closed,31,Vikas Yadav,1.0
TKT005936,3058-HJCUY,2025-01-17,Account Login,High,Resolved,35,Rahul Sharma,2.0
TKT005937,3058-HJCUY,2021-01-07,Slow Internet,High,Closed,41,Simran Kaur,2.0
TKT005938,3259-FDWOY,2025-09-26,Account Login,High,Resolved,15,Aman Singh,1.0
TKT005939,3259-FDWOY,2024-07-26,TV Streaming Issue,Medium,Resolved,67,Simran Kaur,3.0
TKT005940,0807-ZABDG,2020-01-02,Billing Issue,Low,Resolved,63,Aman Singh,1.0
TKT005941,0807-ZABDG,2022-07-02,Payment Issue,Medium,Resolved,57,Rohit Kumar,1.0
TKT005942,0807-ZABDG,2023-06-27,Account Login,Medium,Closed,60,Karan Mehta,4.0
TKT005943,5748-RNCJT,2021-03-19,Payment Issue,Medium,Open,46,Rahul Sharma,
TKT005944,5748-RNCJT,2021-08-17,TV Streaming Issue,Medium,Resolved,56,Arjun Patel,3.0
TKT005945,5748-RNCJT,2021-08-07,Payment Issue,Medium,Resolved,36,Simran Kaur,3.0
TKT005946,7739-LAXOG,2022-06-16,No Internet,High,Resolved,46,Karan Mehta,4.0
TKT005947,7739-LAXOG,2020-03-07,Payment Issue,High,In Progress,43,Rohit Kumar,
TKT005948,9776-CLUJA,2021-07-28,Phone Service Issue,High,Open,14,Rohit Kumar,
TKT005949,9776-CLUJA,2024-08-18,TV Streaming Issue,High,Closed,30,Priya Verma,3.0
TKT005950,9776-CLUJA,2021-02-21,Slow Internet,High,Resolved,45,Neha Gupta,4.0
TKT005951,6034-ZRYCV,2022-07-26,Router Problem,Medium,In Progress,50,Anjali Jain,
TKT005952,6034-ZRYCV,2025-04-12,Billing Issue,High,Open,41,Simran Kaur,
TKT005953,6034-ZRYCV,2020-12-23,TV Streaming Issue,High,Resolved,12,Karan Mehta,3.0
TKT005954,2079-FBMZK,2021-11-14,Movie Streaming Issue,High,Open,17,Anjali Jain,
TKT005955,2079-FBMZK,2022-04-02,WiFi Connectivity,High,Open,22,Anjali Jain,
TKT005956,6608-QQLVK,2025-10-03,Account Login,Medium,Resolved,47,Neha Gupta,3.0
TKT005957,6608-QQLVK,2022-11-26,Router Problem,Medium,Resolved,50,Karan Mehta,2.0
TKT005958,3551-HUAZH,2021-02-23,Phone Service Issue,High,Closed,20,Simran Kaur,1.0
TKT005959,3551-HUAZH,2024-09-03,No Internet,Medium,Open,55,Anjali Jain,
TKT005960,3551-HUAZH,2022-11-26,No Internet,Medium,Open,40,Rahul Sharma,
TKT005961,3551-HUAZH,2024-09-22,Billing Issue,High,Resolved,15,Arjun Patel,1.0
TKT005962,6302-JGYRJ,2023-09-07,Billing Issue,Low,Closed,94,Aman Singh,2.0
TKT005963,6302-JGYRJ,2021-06-20,WiFi Connectivity,Medium,Resolved,34,Vikas Yadav,3.0
TKT005964,6302-JGYRJ,2021-02-10,No Internet,High,Resolved,22,Neha Gupta,1.0
TKT005965,6302-JGYRJ,2020-10-20,Router Problem,Medium,Resolved,45,Vikas Yadav,2.0
TKT005966,6302-JGYRJ,2023-01-21,Account Login,Low,In Progress,100,Simran Kaur,
TKT005967,3685-YLCMQ,2020-06-06,Technical Support,High,Open,22,Priya Verma,
TKT005968,3685-YLCMQ,2023-11-18,Phone Service Issue,High,Resolved,32,Rohit Kumar,2.0
TKT005969,3685-YLCMQ,2023-05-12,Payment Issue,High,In Progress,32,Neha Gupta,
TKT005970,3685-YLCMQ,2020-04-25,WiFi Connectivity,High,Resolved,19,Rahul Sharma,1.0
TKT005971,3685-YLCMQ,2020-06-07,Phone Service Issue,High,Open,12,Vikas Yadav,
TKT005972,8634-MPHTR,2025-12-25,Slow Internet,Low,Resolved,113,Karan Mehta,2.0
TKT005973,8634-MPHTR,2022-06-19,Payment Issue,High,Closed,42,Priya Verma,2.0
TKT005974,8634-MPHTR,2023-03-22,Phone Service Issue,Medium,In Progress,69,Vikas Yadav,
TKT005975,8761-NSOBC,2025-05-19,Router Problem,High,Closed,46,Arjun Patel,3.0
TKT005976,8761-NSOBC,2021-12-10,Movie Streaming Issue,Low,In Progress,57,Karan Mehta,
TKT005977,8761-NSOBC,2024-11-15,Movie Streaming Issue,High,Open,24,Priya Verma,
TKT005978,8761-NSOBC,2024-04-12,WiFi Connectivity,Low,Resolved,72,Vikas Yadav,4.0
TKT005979,8413-VONUO,2021-11-19,Payment Issue,Medium,Closed,33,Vikas Yadav,2.0
TKT005980,8413-VONUO,2020-07-21,Router Problem,High,Closed,31,Priya Verma,1.0
TKT005981,8413-VONUO,2022-03-18,Phone Service Issue,Medium,Open,31,Aman Singh,
TKT005982,8413-VONUO,2021-08-18,Technical Support,High,Resolved,12,Vikas Yadav,1.0
TKT005983,8413-VONUO,2023-04-05,Technical Support,High,Resolved,43,Neha Gupta,4.0
TKT005984,9223-UCPVT,2021-10-15,Billing Issue,Medium,Resolved,40,Anjali Jain,3.0
TKT005985,9223-UCPVT,2023-09-05,Payment Issue,High,In Progress,14,Anjali Jain,
TKT005986,9223-UCPVT,2021-06-11,Router Problem,Medium,Resolved,67,Aman Singh,2.0
TKT005987,4351-QLCSU,2022-08-06,Router Problem,Medium,Open,35,Karan Mehta,
TKT005988,4351-QLCSU,2020-08-05,Payment Issue,High,Resolved,30,Simran Kaur,3.0
TKT005989,4351-QLCSU,2024-10-10,Router Problem,High,In Progress,22,Simran Kaur,
TKT005990,4351-QLCSU,2024-04-22,No Internet,Medium,Resolved,71,Karan Mehta,4.0
TKT005991,4351-QLCSU,2022-06-25,Phone Service Issue,High,Closed,21,Rahul Sharma,2.0
TKT005992,5419-JPRRN,2024-09-19,Payment Issue,High,Open,15,Simran Kaur,
TKT005993,5419-JPRRN,2021-12-11,Router Problem,Medium,Resolved,36,Simran Kaur,4.0
TKT005994,5419-JPRRN,2023-01-27,Account Login,Medium,Closed,31,Neha Gupta,4.0
TKT005995,2100-BDNSN,2023-04-27,Movie Streaming Issue,Medium,Closed,52,Neha Gupta,1.0
TKT005996,2100-BDNSN,2022-04-21,Payment Issue,High,Resolved,43,Simran Kaur,3.0
TKT005997,0488-GSLFR,2022-01-23,No Internet,High,Resolved,35,Arjun Patel,2.0
TKT005998,0488-GSLFR,2021-04-05,Payment Issue,Medium,Closed,25,Anjali Jain,2.0
TKT005999,9318-NKNFC,2024-09-20,Payment Issue,High,In Progress,44,Simran Kaur,
TKT006000,9318-NKNFC,2023-02-27,Phone Service Issue,High,Closed,15,Karan Mehta,4.0
TKT006001,9318-NKNFC,2020-03-02,Phone Service Issue,High,Resolved,40,Rohit Kumar,3.0
TKT006002,9318-NKNFC,2022-02-13,Billing Issue,Medium,Resolved,25,Neha Gupta,3.0
TKT006003,9728-FTTVZ,2022-11-12,Payment Issue,Medium,Closed,44,Karan Mehta,1.0
TKT006004,9728-FTTVZ,2023-11-23,Router Problem,High,Resolved,35,Vikas Yadav,1.0
TKT006005,9728-FTTVZ,2020-09-18,Router Problem,High,Resolved,32,Vikas Yadav,2.0
TKT006006,7254-IQWOZ,2020-08-04,Account Login,High,Resolved,47,Neha Gupta,1.0
TKT006007,7254-IQWOZ,2023-08-17,WiFi Connectivity,High,Resolved,24,Rahul Sharma,1.0
TKT006008,7254-IQWOZ,2021-10-12,Slow Internet,Medium,Open,33,Aman Singh,
TKT006009,7254-IQWOZ,2025-06-20,Billing Issue,Medium,Resolved,38,Karan Mehta,4.0
TKT006010,7254-IQWOZ,2021-08-05,Router Problem,Medium,Resolved,70,Anjali Jain,2.0
TKT006011,2474-BRUCM,2025-03-13,Technical Support,High,Closed,36,Karan Mehta,2.0
TKT006012,2474-BRUCM,2024-01-10,Account Login,High,Open,34,Aman Singh,
TKT006013,2474-BRUCM,2022-01-04,Phone Service Issue,High,Resolved,16,Neha Gupta,2.0
TKT006014,0742-NXBGR,2023-01-27,Movie Streaming Issue,Low,Resolved,64,Karan Mehta,2.0
TKT006015,0742-NXBGR,2020-02-16,TV Streaming Issue,Low,Open,73,Aman Singh,
TKT006016,0742-NXBGR,2025-04-22,Billing Issue,High,Open,46,Karan Mehta,
TKT006017,6110-OHIHY,2020-03-17,WiFi Connectivity,High,Resolved,33,Simran Kaur,4.0
TKT006018,6110-OHIHY,2024-11-24,Account Login,Medium,Resolved,44,Vikas Yadav,1.0
TKT006019,5889-LFOLL,2024-12-26,Router Problem,Low,Closed,105,Rahul Sharma,3.0
TKT006020,5889-LFOLL,2025-05-04,Technical Support,Medium,Resolved,33,Vikas Yadav,4.0
TKT006021,5889-LFOLL,2022-06-15,Billing Issue,Medium,Resolved,71,Arjun Patel,2.0
TKT006022,5708-EVONK,2022-02-06,Phone Service Issue,High,Closed,28,Neha Gupta,4.0
TKT006023,5708-EVONK,2020-08-12,No Internet,High,Closed,47,Neha Gupta,3.0
TKT006024,8708-XPXHZ,2021-02-14,Slow Internet,High,Closed,19,Arjun Patel,4.0
TKT006025,8708-XPXHZ,2022-03-25,Billing Issue,High,Resolved,16,Arjun Patel,2.0
TKT006026,8708-XPXHZ,2021-08-04,Router Problem,Medium,Resolved,54,Vikas Yadav,2.0
TKT006027,8708-XPXHZ,2020-10-09,Router Problem,High,Resolved,21,Aman Singh,4.0
TKT006028,0616-ATFGB,2024-01-25,Technical Support,Medium,Open,54,Neha Gupta,
TKT006029,0616-ATFGB,2022-11-20,Billing Issue,Medium,Resolved,72,Rohit Kumar,2.0
TKT006030,0616-ATFGB,2023-04-28,Payment Issue,Medium,Resolved,37,Vikas Yadav,2.0
TKT006031,7016-BPGEU,2022-11-11,Router Problem,Medium,Resolved,39,Priya Verma,4.0
TKT006032,7016-BPGEU,2025-11-25,Account Login,High,Resolved,45,Rohit Kumar,4.0
TKT006033,7016-BPGEU,2022-03-13,No Internet,Medium,Closed,28,Anjali Jain,4.0
TKT006034,7016-BPGEU,2023-03-17,Account Login,Medium,Resolved,36,Priya Verma,3.0
TKT006035,7016-BPGEU,2024-04-18,TV Streaming Issue,Low,Resolved,79,Arjun Patel,1.0
TKT006036,6876-ADESB,2021-02-17,WiFi Connectivity,High,Resolved,27,Simran Kaur,1.0
TKT006037,6876-ADESB,2024-06-12,Technical Support,Medium,Resolved,42,Aman Singh,4.0
TKT006038,6876-ADESB,2020-08-01,WiFi Connectivity,Medium,Closed,47,Aman Singh,2.0
TKT006039,6876-ADESB,2025-11-26,Payment Issue,High,Closed,40,Vikas Yadav,1.0
TKT006040,6876-ADESB,2020-06-20,Phone Service Issue,High,Resolved,19,Rahul Sharma,2.0
TKT006041,1963-SVUCV,2023-07-13,Payment Issue,Medium,Closed,31,Priya Verma,2.0
TKT006042,1963-SVUCV,2025-02-03,No Internet,High,Resolved,38,Rahul Sharma,3.0
TKT006043,1963-SVUCV,2021-01-27,Movie Streaming Issue,High,Resolved,36,Arjun Patel,4.0
TKT006044,1963-SVUCV,2025-02-14,Technical Support,Medium,In Progress,43,Vikas Yadav,
TKT006045,0220-EBGCE,2023-11-07,Account Login,Medium,Resolved,58,Neha Gupta,4.0
TKT006046,0220-EBGCE,2024-05-07,Slow Internet,Medium,Resolved,68,Karan Mehta,2.0
TKT006047,2754-VDLTR,2025-05-27,Phone Service Issue,High,Closed,34,Priya Verma,4.0
TKT006048,2754-VDLTR,2024-08-22,Slow Internet,High,Resolved,31,Karan Mehta,3.0
TKT006049,3190-XFANI,2021-12-06,Technical Support,High,Closed,12,Simran Kaur,3.0
TKT006050,3190-XFANI,2023-03-26,TV Streaming Issue,Medium,Resolved,41,Karan Mehta,3.0
TKT006051,3190-XFANI,2024-11-10,Movie Streaming Issue,High,Open,23,Rahul Sharma,
TKT006052,3190-XFANI,2025-11-16,WiFi Connectivity,High,Resolved,16,Priya Verma,3.0
TKT006053,7551-DACSP,2025-03-10,Router Problem,Medium,Resolved,38,Rohit Kumar,2.0
TKT006054,7551-DACSP,2021-02-05,No Internet,High,Resolved,31,Anjali Jain,4.0
TKT006055,7235-NXZCP,2024-01-01,Billing Issue,Medium,Resolved,70,Vikas Yadav,2.0
TKT006056,7235-NXZCP,2024-04-27,Phone Service Issue,High,Resolved,35,Rohit Kumar,4.0
TKT006057,0520-FDVVT,2024-11-07,TV Streaming Issue,High,Closed,13,Vikas Yadav,2.0
TKT006058,0520-FDVVT,2023-09-01,Movie Streaming Issue,Low,Resolved,59,Rohit Kumar,1.0
TKT006059,1444-VVSGW,2020-05-02,Account Login,High,Open,18,Aman Singh,
TKT006060,1444-VVSGW,2024-09-24,Router Problem,High,Resolved,17,Karan Mehta,4.0
TKT006061,1444-VVSGW,2025-09-01,TV Streaming Issue,Low,In Progress,118,Anjali Jain,
TKT006062,1444-VVSGW,2021-01-15,TV Streaming Issue,High,In Progress,48,Vikas Yadav,
TKT006063,5712-PTIWW,2024-12-09,Router Problem,High,Resolved,25,Arjun Patel,3.0
TKT006064,5712-PTIWW,2025-11-07,Account Login,High,Resolved,30,Rohit Kumar,3.0
TKT006065,5712-PTIWW,2020-06-27,No Internet,High,Resolved,36,Rohit Kumar,1.0
TKT006066,5712-PTIWW,2024-04-15,Payment Issue,High,Resolved,42,Vikas Yadav,1.0
TKT006067,3315-TOTBP,2024-05-09,Slow Internet,High,Resolved,24,Priya Verma,4.0
TKT006068,3315-TOTBP,2024-04-27,Technical Support,Medium,Closed,46,Arjun Patel,1.0
TKT006069,3315-TOTBP,2022-10-28,Technical Support,Medium,In Progress,51,Vikas Yadav,
TKT006070,6661-HBGWL,2022-01-21,Phone Service Issue,High,Closed,21,Rahul Sharma,3.0
TKT006071,6661-HBGWL,2022-03-16,Phone Service Issue,Low,Resolved,119,Arjun Patel,3.0
TKT006072,6661-HBGWL,2023-12-14,Phone Service Issue,Low,Resolved,50,Karan Mehta,3.0
TKT006073,1518-VOWAV,2022-12-27,No Internet,High,Resolved,30,Simran Kaur,2.0
TKT006074,1518-VOWAV,2023-07-07,Technical Support,High,Resolved,16,Neha Gupta,2.0
TKT006075,1518-VOWAV,2025-05-16,Router Problem,High,Resolved,37,Aman Singh,4.0
TKT006076,1518-VOWAV,2020-10-15,Billing Issue,High,Resolved,24,Aman Singh,3.0
TKT006077,1518-VOWAV,2022-01-03,Phone Service Issue,Medium,Resolved,38,Arjun Patel,3.0
TKT006078,5909-ECHUI,2020-10-18,Movie Streaming Issue,Medium,Open,61,Priya Verma,
TKT006079,5909-ECHUI,2022-02-12,WiFi Connectivity,High,Resolved,45,Anjali Jain,2.0
TKT006080,5909-ECHUI,2024-02-25,WiFi Connectivity,High,In Progress,27,Neha Gupta,
TKT006081,5909-ECHUI,2024-08-09,WiFi Connectivity,Medium,In Progress,38,Rahul Sharma,
TKT006082,5909-ECHUI,2021-08-14,Payment Issue,Medium,Resolved,58,Simran Kaur,1.0
TKT006083,1309-BXVOQ,2021-03-07,Billing Issue,Low,Resolved,66,Neha Gupta,3.0
TKT006084,1309-BXVOQ,2021-02-16,Phone Service Issue,High,Resolved,29,Aman Singh,1.0
TKT006085,1309-BXVOQ,2020-05-13,Router Problem,High,Resolved,12,Vikas Yadav,1.0
TKT006086,1309-BXVOQ,2024-05-01,Slow Internet,High,Closed,25,Aman Singh,4.0
TKT006087,1309-BXVOQ,2020-02-26,Payment Issue,High,Closed,48,Priya Verma,4.0
TKT006088,9317-WZPGV,2025-02-11,Phone Service Issue,High,Closed,16,Simran Kaur,1.0
TKT006089,9317-WZPGV,2024-07-12,No Internet,Low,Closed,92,Priya Verma,1.0
TKT006090,9317-WZPGV,2025-10-08,Billing Issue,High,Open,33,Aman Singh,
TKT006091,9317-WZPGV,2024-01-04,Router Problem,Medium,Closed,29,Aman Singh,1.0
TKT006092,9317-WZPGV,2021-04-18,Account Login,Medium,Resolved,54,Priya Verma,4.0
TKT006093,2856-HYAPG,2023-11-03,Phone Service Issue,Medium,Closed,66,Priya Verma,2.0
TKT006094,2856-HYAPG,2020-10-01,Payment Issue,Medium,Resolved,56,Neha Gupta,3.0
TKT006095,2856-HYAPG,2022-06-03,Payment Issue,Low,Resolved,62,Karan Mehta,2.0
TKT006096,2856-HYAPG,2025-03-15,Technical Support,Low,Resolved,112,Karan Mehta,3.0
TKT006097,4488-PSYCG,2021-06-14,Account Login,High,Resolved,41,Simran Kaur,2.0
TKT006098,4488-PSYCG,2021-01-17,Payment Issue,High,Resolved,31,Rahul Sharma,1.0
TKT006099,3621-CEOVK,2025-04-13,Slow Internet,High,Resolved,32,Arjun Patel,2.0
TKT006100,3621-CEOVK,2020-09-07,Movie Streaming Issue,High,Resolved,42,Priya Verma,1.0
TKT006101,3621-CEOVK,2020-02-01,Account Login,High,Resolved,43,Anjali Jain,2.0
TKT006102,3621-CEOVK,2020-12-13,TV Streaming Issue,High,Resolved,28,Neha Gupta,4.0
TKT006103,3621-CEOVK,2021-11-18,Slow Internet,Low,In Progress,75,Rahul Sharma,
TKT006104,6906-ANDWJ,2025-07-15,Payment Issue,High,Resolved,28,Rahul Sharma,3.0
TKT006105,6906-ANDWJ,2023-11-03,WiFi Connectivity,High,Resolved,20,Karan Mehta,2.0
TKT006106,6906-ANDWJ,2022-12-16,Account Login,Low,Resolved,58,Priya Verma,3.0
TKT006107,1031-IIDEO,2024-02-19,Slow Internet,High,Resolved,19,Karan Mehta,2.0
TKT006108,1031-IIDEO,2025-11-14,Phone Service Issue,Medium,In Progress,46,Arjun Patel,
TKT006109,1031-IIDEO,2020-06-06,Payment Issue,High,Resolved,30,Simran Kaur,1.0
TKT006110,1031-IIDEO,2021-01-18,Router Problem,High,Closed,25,Karan Mehta,2.0
TKT006111,1031-IIDEO,2024-06-25,TV Streaming Issue,Medium,Resolved,54,Neha Gupta,4.0
TKT006112,5832-XKAES,2025-03-02,Phone Service Issue,High,In Progress,34,Priya Verma,
TKT006113,5832-XKAES,2025-03-01,Account Login,High,Resolved,36,Anjali Jain,2.0
TKT006114,5832-XKAES,2020-07-26,WiFi Connectivity,Low,In Progress,55,Priya Verma,
TKT006115,4701-AHWMW,2025-09-01,TV Streaming Issue,High,Resolved,29,Vikas Yadav,4.0
TKT006116,4701-AHWMW,2023-03-18,Router Problem,Medium,Closed,26,Vikas Yadav,3.0
TKT006117,9210-IAHGH,2023-07-02,Account Login,Medium,Resolved,69,Neha Gupta,2.0
TKT006118,9210-IAHGH,2023-01-28,Slow Internet,High,Closed,17,Neha Gupta,4.0
TKT006119,0023-XUOPT,2024-06-12,WiFi Connectivity,High,Closed,22,Karan Mehta,3.0
TKT006120,0023-XUOPT,2025-01-24,Account Login,Medium,Resolved,43,Simran Kaur,4.0
TKT006121,0023-XUOPT,2024-07-12,Movie Streaming Issue,Medium,Resolved,24,Anjali Jain,1.0
TKT006122,0023-XUOPT,2024-06-12,Payment Issue,High,Resolved,21,Neha Gupta,3.0
TKT006123,0023-XUOPT,2023-03-01,Router Problem,Medium,Resolved,57,Arjun Patel,2.0
TKT006124,4592-IWTJI,2023-07-14,Slow Internet,High,Resolved,45,Anjali Jain,2.0
TKT006125,4592-IWTJI,2025-07-19,Router Problem,Medium,Resolved,72,Karan Mehta,4.0
TKT006126,4592-IWTJI,2021-07-09,Movie Streaming Issue,High,Resolved,23,Anjali Jain,4.0
TKT006127,4592-IWTJI,2022-05-15,TV Streaming Issue,Medium,Closed,30,Karan Mehta,4.0
TKT006128,4592-IWTJI,2020-10-15,Router Problem,High,Open,46,Priya Verma,
TKT006129,7632-MNYOY,2024-08-27,Movie Streaming Issue,High,Resolved,14,Anjali Jain,4.0
TKT006130,7632-MNYOY,2024-06-09,Router Problem,High,Resolved,14,Arjun Patel,1.0
TKT006131,6518-LGAOV,2024-08-22,Payment Issue,High,Resolved,32,Vikas Yadav,3.0
TKT006132,6518-LGAOV,2024-07-12,Phone Service Issue,Low,In Progress,97,Arjun Patel,
TKT006133,6518-LGAOV,2021-04-10,Technical Support,Medium,Resolved,72,Arjun Patel,2.0
TKT006134,7242-QZLXF,2023-10-13,WiFi Connectivity,High,Closed,20,Priya Verma,4.0
TKT006135,7242-QZLXF,2025-04-04,Movie Streaming Issue,Medium,Resolved,34,Anjali Jain,4.0
TKT006136,7242-QZLXF,2021-03-28,Technical Support,High,Resolved,25,Aman Singh,3.0
TKT006137,7242-QZLXF,2024-12-26,TV Streaming Issue,High,Resolved,20,Aman Singh,2.0
TKT006138,7242-QZLXF,2024-11-26,TV Streaming Issue,High,Resolved,48,Simran Kaur,2.0
TKT006139,4576-CSAJH,2021-01-23,No Internet,Medium,Closed,42,Priya Verma,1.0
TKT006140,4576-CSAJH,2022-03-15,Movie Streaming Issue,Medium,Resolved,33,Simran Kaur,1.0
TKT006141,4576-CSAJH,2021-11-08,No Internet,High,Resolved,47,Karan Mehta,3.0
