Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0,71,4474,78,52.1025641025641,74,72,8573.56,119.07722222222222,38554.85,366.9940277777778,159.55388888888888,94597,29976,9813.2,0.0,0.0,0.0,1.0,0.0,7,4,2,0,0.0,0.0,0.0
0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05,0,78,2115,68,45.98529411764706,67,2,194.16000000000005,97.08,897.19,471.315,161.32999999999998,4161,805,460.98,1.0,28.0,4.0,2.0,2.0,4,4,1,0,1.0,1.0,16.81
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,0,38,5066,40,57.0,40,8,180.62,22.5775,0.0,0.0,0.0,9576,3876,0.0,2.0,63.0,4.0,1.0,0.0,8,6,4,1,2.0,1.0,106.06
1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,40,2782,64,46.9375,62,35,1891.88,54.053714285714285,7173.26,50.652,25.66342857142857,0,0,4464.5,1.0,71.0,0.0,0.0,0.0,3,1,0,0,1.0,1.0,100.0
1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0,79,5448,55,47.21818181818182,54,24,653.67,27.23625,0.0,0.0,0.0,26813,9038,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1.0,1.0,100.0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,67,3916,71,47.29577464788732,68,2,158.35,79.175,1090.18,360.555,167.52,1676,707,0.0,3.0,60.66666666666666,5.0,0.0,0.0,5,5,2,1,0.0,0.0,0.0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,25,6378,89,49.348314606741575,88,72,8329.960000000001,115.6938888888889,36701.15,336.6561111111112,147.30513888888888,80084,31397,8901.11,0.0,0.0,0.0,0.0,0.0,8,7,1,0,1.0,1.0,0.0
0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,75,4434,127,49.8267716535433,126,41,4816.99,117.48756097560975,19843.97,378.4719512195122,152.1109756097561,49731,16387,5984.36,0.0,0.0,0.0,0.0,0.0,5,3,2,0,0.0,0.0,0.0
1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,43,5184,64,45.9375,63,26,2165.43,83.28576923076922,13859.51,404.8542307692308,141.87,29142,9417,0.0,2.0,46.0,3.0,0.0,0.0,3,3,1,1,0.0,0.0,0.0
0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,0,23,5605,44,51.15909090909091,44,4,270.28,67.57,723.91,60.510000000000005,24.07,3038,2532,0.0,0.0,0.0,0.0,1.0,0.0,7,6,2,1,2.0,1.0,0.0
1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,47,4063,123,50.15447154471545,122,48,4176.91,87.01895833333333,10252.81,50.16291666666667,24.755625,63622,20585,6056.34,2.0,31.0,4.0,1.0,0.0,5,5,2,0,1.0,1.0,0.0
0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,42,3355,47,51.80851063829788,47,12,1042.32,86.86,2704.46,48.98833333333334,23.366666666666664,13636,4245,1381.49,2.0,61.5,3.5,1.0,5.0,8,7,3,0,0.0,0.0,0.0
1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,77,4350,119,51.99159663865546,115,60,7322.09,122.03483333333334,32030.63,348.0058333333333,166.3005,73472,23684,9031.96,2.0,53.5,3.0,1.0,10.0,3,1,1,0,0.0,0.0,0.0
1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,33,5162,76,45.25,75,55,3590.7,65.28545454545454,11719.79,53.828545454545456,24.948545454545457,74165,25201,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1,0,1.0,1.0,5.92
1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,0,40,3923,43,49.69767441860465,42,1,34.4,34.4,106.99,56.59,24.37,0,0,0.0,2.0,45.5,4.0,0.0,0.0,5,5,1,1,1.0,0.0,0.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,49,2313,49,50.18367346938776,49,1,21.66,21.66,0.0,0.0,0.0,1496,205,0.0,0.0,0.0,0.0,1.0,0.0,4,4,0,0,2.0,2.0,4.01
0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,62,4668,105,48.58095238095238,101,42,3122.82,74.35285714285713,8174.44,52.00523809523809,23.298571428571428,59165,18728,5822.82,2.0,42.0,3.0,1.0,2.0,7,6,3,0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,0,36,5277,35,52.05714285714286,33,1,53.51,53.51,91.92,20.47,23.95,1504,392,0.0,1.0,31.0,3.0,2.0,11.0,6,4,1,0,2.0,2.0,0.0
1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0,53,5510,51,52.84313725490196,50,3,245.83,81.94333333333333,1850.82,332.4066666666667,136.6266666666667,2227,1566,0.0,3.0,69.33333333333333,3.6666666666666665,2.0,12.5,4,3,1,0,2.0,2.0,0.0
0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,42,4324,75,57.42666666666667,74,72,6550.99,90.98597222222222,14622.29,47.18236111111111,25.69125,106427,29796,10372.06,2.0,72.0,4.5,0.0,0.0,3,3,1,0,0.0,0.0,0.0
1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,0,25,2597,51,43.96078431372549,50,15,798.7,53.24666666666667,3689.75,53.80466666666667,18.15,20448,4723,0.0,3.0,42.66666666666666,4.0,0.0,0.0,5,5,2,1,0.0,0.0,0.0
0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,0,55,4998,69,48.3768115942029,68,11,303.2,27.563636363636363,0.0,0.0,0.0,13310,4864,0.0,2.0,54.5,3.5,1.0,0.0,6,4,2,0,2.0,0.0,105.04
0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,0,24,4855,47,43.97872340425532,47,5,142.52,28.504,0.0,0.0,0.0,3719,1991,0.0,2.0,40.0,4.0,0.0,0.0,7,3,1,0,1.0,1.0,7.63
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,67,4938,115,46.243478260869566,113,72,8884.07,123.3898611111111,37953.01,356.6959722222222,160.36777777777775,89336,28636,9140.22,0.0,0.0,0.0,0.0,0.0,8,6,4,1,1.0,1.0,0.0
0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,46,4621,85,51.588235294117645,85,55,4645.24,84.45890909090909,28071.58,345.6963636363636,149.6109090909091,75176,19755,0.0,3.0,63.66666666666666,4.0,2.0,12.0,7,5,1,0,0.0,0.0,0.0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,37,2211,85,49.94117647058823,84,40,1160.82,29.0205,0.0,0.0,0.0,48890,15682,0.0,1.0,64.0,0.0,1.0,0.0,4,3,3,2,0.0,0.0,0.0
0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,48,4408,114,50.23684210526316,111,57,1250.93,21.946140350877197,0.0,0.0,0.0,75742,23934,0.0,2.0,66.0,5.0,0.0,0.0,3,1,1,0,1.0,1.0,0.0
1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,76,6090,82,46.609756097560975,79,52,4706.11,90.50211538461538,11705.51,47.99461538461538,27.39423076923077,73985,22261,7356.07,3.0,36.66666666666666,4.5,1.0,0.0,8,6,2,0,0.0,0.0,0.0
1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,70,4928,113,46.56637168141593,109,43,2684.42,62.428372093023256,8667.02,52.27581395348837,25.433488372093027,51266,19443,5689.14,2.0,42.5,4.5,1.0,0.0,4,1,0,0,0.0,0.0,0.0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,43,5829,83,51.10843373493976,81,47,997.82,21.230212765957447,0.0,0.0,0.0,61587,16728,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2,1,0.0,0.0,0.0
1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,53,4639,77,48.51948051948052,76,3,168.32999999999998,56.10999999999999,799.11,30.686666666666667,19.49,5500,1456,0.0,1.0,26.0,3.0,1.0,0.0,3,2,1,1,2.0,1.0,115.12
1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,42,5821,100,47.12,98,55,3392.56,61.68290909090909,11829.41,54.30272727272728,23.092,69895,24560,0.0,1.0,50.0,0.0,1.0,2.0,6,3,1,0,1.0,1.0,0.0
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,38,5880,89,47.62921348314607,89,29,615.46,21.222758620689657,0.0,0.0,0.0,39651,13216,0.0,0.0,0.0,0.0,1.0,0.0,5,5,2,1,1.0,1.0,100.0
0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,0,77,4621,35,53.65714285714286,35,12,1118.73,93.2275,6199.31,370.165,144.53166666666667,18237,3749,1813.46,3.0,64.0,4.0,0.0,0.0,6,6,2,0,1.0,1.0,0.0
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,20,4016,93,52.064516129032256,93,66,7593.6,115.05454545454546,33200.95,379.5871212121212,165.1321212121212,88557,25280,8586.95,1.0,93.0,3.0,1.0,9.0,6,4,0,0,0.0,0.0,0.0
1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929,0,46,4994,86,52.77906976744186,85,27,2257.98,83.6288888888889,14733.27,356.97370370370373,140.65925925925927,39636,13012,0.0,2.0,90.5,4.0,0.0,0.0,8,5,2,1,0.0,0.0,0.0
0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,68,6460,106,47.16981132075472,106,58,6117.21,105.46913793103448,29775.39,370.2493103448276,158.26241379310343,61962,23182,7472.15,2.0,75.0,4.5,1.0,0.0,5,4,1,0,1.0,1.0,0.0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,0,63,2788,88,51.22727272727273,86,9,198.85,22.094444444444445,0.0,0.0,0.0,10094,3987,0.0,0.0,0.0,0.0,1.0,15.0,8,6,3,2,0.0,0.0,0.0
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435,0,55,5741,50,50.86,49,6,458.13,76.355,3575.22,393.505,189.465,9859,2799,0.0,2.0,41.5,4.5,2.0,14.0,6,6,1,1,2.0,1.0,0.0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,68,5546,67,49.37313432835821,64,9,208.03,23.114444444444445,0.0,0.0,0.0,8826,4649,0.0,2.0,43.5,3.5,0.0,0.0,7,6,3,0,0.0,0.0,0.0
1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,0,47,4099,54,51.907407407407405,54,8,475.84,59.48,1318.44,46.8925,24.845,7256,3051,0.0,2.0,79.0,5.0,2.0,12.0,5,5,3,0,2.0,1.0,510.95
1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912,0,70,2916,74,54.2972972972973,72,12,1051.52,87.62666666666667,6167.849999999999,418.9908333333333,133.23749999999998,15173,5792,1537.58,3.0,43.66666666666666,4.666666666666667,1.0,13.0,4,3,1,0,1.0,1.0,24.43
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,35,5888,105,49.58095238095238,103,43,3836.94,89.23116279069768,8898.75,49.63906976744186,25.14581395348837,54924,16809,5932.62,2.0,25.0,5.0,2.0,8.5,7,5,4,2,1.0,1.0,0.0
1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,33,3286,80,48.9375,80,42,4659.88,110.9495238095238,21966.92,383.2245238095238,141.45119047619048,54974,18493,5841.16,2.0,81.0,4.5,0.0,0.0,5,5,1,0,1.0,1.0,0.0
0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,74,6204,119,49.18487394957983,119,66,6641.93,100.63530303030304,36941.31,368.0560606060606,161.7589393939394,69158,26617,0.0,1.0,25.0,4.0,1.0,0.0,8,6,3,1,1.0,1.0,0.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20,0,38,5650,34,50.41176470588236,33,1,23.6,23.6,0.0,0.0,0.0,1008,209,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1,0,1.0,1.0,0.0
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,797.25,0,65,5739,57,48.0,56,10,874.3100000000001,87.43100000000001,5468.75,326.179,132.515,15330,4138,0.0,1.0,95.0,3.0,2.0,10.0,6,5,2,0,1.0,0.0,500.0
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,1359.45,0,66,5313,94,52.91489361702128,90,18,1477.62,82.09,9457.92,335.1038888888889,173.55888888888887,22642,7933,0.0,3.0,56.66666666666666,3.6666666666666665,0.0,0.0,7,5,2,1,0.0,0.0,0.0
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,57,5722,32,48.40625,32,3,62.52,20.84,0.0,0.0,0.0,4727,1665,0.0,0.0,0.0,0.0,1.0,0.0,6,5,1,1,2.0,2.0,11.58
1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,0,29,5249,66,47.25757575757576,66,50,1122.48,22.4496,0.0,0.0,0.0,66889,19077,0.0,1.0,24.0,5.0,1.0,3.0,4,1,0,0,1.0,0.0,0.0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,0,48,3408,50,53.46,48,1,50.34,50.34,160.0,72.3,19.83,2118,488,0.0,1.0,31.0,4.0,0.0,0.0,7,5,3,0,2.0,1.0,8.91
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0,77,5753,30,55.93333333333333,30,2,114.88,57.44,461.52,41.94,24.8,2396,639,0.0,0.0,0.0,0.0,1.0,3.0,3,1,0,0,2.0,0.0,500.0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,0,35,4774,93,44.2258064516129,92,17,361.76,21.28,0.0,0.0,0.0,21831,6830,0.0,1.0,62.0,3.0,0.0,0.0,3,2,0,0,1.0,0.0,500.0
1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,0,47,5436,114,50.50877192982456,114,69,8003.1,115.98695652173912,36854.31,364.8297101449276,154.47666666666666,87606,28787,8395.36,1.0,40.0,0.0,1.0,6.0,4,0,0,0,0.0,0.0,0.0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,0,41,5764,126,52.3015873015873,123,72,6942.13,96.41847222222222,15684.38,50.05375,26.797222222222224,89895,27870,9479.91,0.0,0.0,0.0,0.0,0.0,7,5,2,0,1.0,1.0,0.0
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,34,6084,95,53.11578947368421,93,50,4152.22,83.04440000000001,10018.29,50.843,25.8272,63734,20869,6532.83,3.0,99.0,4.0,1.0,3.0,7,5,1,0,0.0,0.0,0.0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,79,4218,104,49.70192307692308,98,53,1183.72,22.33433962264151,0.0,0.0,0.0,64844,22044,0.0,0.0,0.0,0.0,1.0,7.0,4,1,1,0,0.0,0.0,0.0
0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0,57,4935,127,47.91338582677165,125,58,7057.79,121.6860344827586,31244.52,384.9844827586207,146.685,62465,23915,7745.44,1.0,45.0,3.0,0.0,0.0,3,2,1,0,1.0,1.0,21.82
1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3,0,42,5646,98,50.265306122448976,98,46,1547.82,33.64826086956521,9090.49,52.33195652173913,25.05304347826087,0,0,0.0,2.0,56.5,0.0,0.0,0.0,3,3,1,1,0.0,0.0,0.0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,29,5569,121,50.28099173553719,121,72,9021.88,125.3038888888889,38449.46,347.6801388888889,152.4573611111111,89970,28520,10183.73,2.0,52.5,4.5,1.0,1.0,3,1,0,0,1.0,1.0,11.29
0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75,0,59,3083,90,44.333333333333336,88,6,623.57,103.92833333333334,3460.66,272.47666666666663,161.82000000000002,6021,2026,600.13,2.0,54.0,5.0,1.0,7.0,6,5,1,0,1.0,0.0,500.0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,0,33,5091,77,49.41558441558441,77,72,6304.72,87.56555555555556,15730.49,48.69152777777778,25.65013888888889,93561,28744,10113.5,1.0,54.0,4.0,0.0,0.0,5,3,1,0,0.0,0.0,0.0
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,0,31,3684,76,50.30263157894737,75,4,244.4,61.1,1126.0,70.0125,13.6075,5404,2197,493.53,3.0,54.66666666666666,4.0,1.0,5.0,8,6,3,1,2.0,1.0,5.53
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,0,66,5699,105,48.90476190476191,101,52,1103.9,21.22884615384616,0.0,0.0,0.0,68701,23306,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,2,0.0,0.0,0.0
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.35, ,0,49,2299,88,46.29545454545455,87,1,26.11,26.11,0.0,0.0,0.0,1735,309,0.0,2.0,60.0,5.0,0.0,0.0,6,4,1,0,0.0,0.0,0.0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,0,39,4196,72,46.44444444444444,70,2,46.22,23.11,0.0,0.0,0.0,2858,1205,0.0,2.0,88.0,4.5,1.0,5.0,6,5,2,1,2.0,1.0,4.09
0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1319.95,0,71,5076,81,50.38271604938272,79,65,1386.15,21.32538461538461,0.0,0.0,0.0,84926,22391,0.0,2.0,46.5,0.0,1.0,0.0,6,2,0,0,1.0,0.0,0.0
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0,80,5408,114,47.05263157894737,112,51,4461.93,87.48882352941177,10990.17,46.53529411764706,26.15196078431373,67895,21799,6244.99,0.0,0.0,0.0,1.0,8.0,5,4,3,0,1.0,0.0,0.0
1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0,40,3521,32,45.4375,31,12,987.53,82.29416666666667,1797.51,51.3425,27.3825,15932,4941,1797.85,1.0,42.0,3.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0,68,4158,56,49.785714285714285,56,24,534.73,22.280416666666667,0.0,0.0,0.0,32954,9516,0.0,1.0,12.0,3.0,0.0,0.0,5,3,1,0,1.0,0.0,0.0
0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0,55,5331,93,48.41935483870968,89,64,4114.72,64.2925,13383.26,49.04796875,25.32890625,83339,27267,0.0,0.0,0.0,0.0,1.0,7.0,8,6,1,1,0.0,0.0,0.0
0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,0,50,2921,83,50.46987951807229,83,26,2837.11,109.1196153846154,13514.67,336.74,153.13153846153847,30053,9610,3250.48,2.0,26.5,4.0,2.0,11.0,8,7,1,0,0.0,0.0,0.0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3,0,59,3591,58,51.03448275862069,57,15,332.86,22.19066666666667,0.0,0.0,0.0,20428,4660,0.0,2.0,41.0,3.5,0.0,0.0,7,3,0,0,1.0,1.0,0.0
1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8,0,36,6469,63,48.698412698412696,63,64,1809.09,28.26703125,0.0,0.0,0.0,82619,27782,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0.0,0.0,0.0
0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0,75,4235,91,49.35164835164835,88,27,2803.45,103.83148148148148,12728.17,362.67925925925925,155.08296296296297,35063,11451,3775.08,1.0,34.0,4.0,0.0,0.0,5,3,1,0,1.0,1.0,0.0
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0,41,4651,64,54.90625,64,8,401.78,50.2225,2021.37,53.64875,23.03375,10734,2624,0.0,3.0,46.66666666666666,4.0,2.0,2.0,6,4,2,0,2.0,1.0,109.09
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,53,4802,54,44.03703703703704,53,10,219.0,21.9,0.0,0.0,0.0,13833,5304,0.0,0.0,0.0,0.0,1.0,0.0,6,3,0,0,1.0,1.0,0.0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0,75,2342,84,49.92857142857143,79,2,111.2,55.6,386.33,53.335,31.195,3138,1160,0.0,3.0,41.66666666666666,3.5,1.0,1.0,8,5,1,0,2.0,2.0,14.76
1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0,62,5340,91,49.24175824175824,89,51,4751.69,93.17039215686272,11309.47,48.94274509803921,25.832941176470587,69944,19860,6420.79,1.0,109.0,5.0,1.0,10.0,5,4,2,0,0.0,0.0,0.0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,77,5596,63,50.73015873015873,62,46,987.82,21.47434782608696,0.0,0.0,0.0,60180,20817,0.0,1.0,105.0,5.0,0.0,0.0,3,1,1,0,1.0,1.0,100.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0,80,3075,58,49.60344827586207,58,1,20.24,20.24,0.0,0.0,0.0,579,432,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,1,2.0,1.0,5.89
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,66,2642,99,52.39393939393939,97,46,3685.68,80.12347826086958,23697.5,358.9321739130435,139.10260869565218,62991,19280,0.0,1.0,82.0,4.0,1.0,0.0,4,2,0,0,1.0,1.0,500.0
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0,21,4676,89,48.80898876404494,87,50,6080.29,121.6058,29465.55,366.9380000000001,153.08280000000002,60230,19409,6847.62,0.0,0.0,0.0,0.0,0.0,3,2,1,0,1.0,1.0,0.0
1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,0,30,5534,92,51.119565217391305,90,53,3801.85,71.73301886792453,10719.05,45.2522641509434,26.019056603773585,69979,20275,7544.43,0.0,0.0,0.0,1.0,0.0,3,3,0,0,0.0,0.0,0.0
1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0,64,5239,80,50.9625,76,61,7773.73,127.43819672131148,31438.91,344.2193442622951,152.48803278688524,82552,27309,8199.42,2.0,25.0,5.0,0.0,0.0,4,3,0,0,1.0,1.0,0.0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0,60,5597,49,50.87755102040816,47,5,111.52,22.304,0.0,0.0,0.0,8898,2647,0.0,2.0,73.5,4.0,0.0,0.0,7,7,3,1,1.0,1.0,100.0
1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0,57,5631,89,47.71910112359551,89,47,4478.68,95.29106382978723,9782.24,47.655744680851065,24.76723404255319,63121,20670,6715.59,2.0,39.5,3.0,0.0,0.0,4,2,1,0,0.0,0.0,0.0
0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,50,5665,120,51.708333333333336,116,54,5672.47,105.04574074074074,28567.83,372.3322222222222,150.94240740740742,77768,22988,7385.46,1.0,69.0,3.0,1.0,0.0,4,2,0,0,1.0,0.0,18.95
1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0,68,3072,84,48.70238095238095,83,19,539.11,28.37421052631579,4162.23,46.40105263157895,25.23526315789473,0,0,0.0,3.0,79.33333333333333,4.5,2.0,2.0,4,2,0,0,0.0,0.0,0.0
0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0,62,5980,86,53.08139534883721,84,26,3040.11,116.92730769230768,14452.28,334.0353846153846,154.86076923076922,34491,9422,3517.54,2.0,79.0,4.5,1.0,0.0,8,6,1,0,1.0,1.0,100.0
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,33,4954,117,48.9059829059829,117,70,1964.55,28.065,0.0,0.0,0.0,96650,26260,0.0,1.0,39.0,4.0,0.0,0.0,3,2,0,0,1.0,0.0,0.0
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,75,3803,75,53.09333333333333,75,17,1913.58,112.5635294117647,10243.17,305.8294117647059,164.93,22941,7772,2092.62,3.0,41.0,3.0,1.0,5.0,7,3,0,0,0.0,0.0,0.0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24,0,60,2559,44,57.86363636363637,43,1,24.72,24.72,0.0,0.0,0.0,113,769,0.0,0.0,0.0,0.0,1.0,14.0,4,4,1,0,0.0,0.0,0.0
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,44,5038,74,50.43243243243244,68,19,536.87,28.256315789473685,0.0,0.0,0.0,26915,8469,0.0,2.0,54.5,4.0,0.0,0.0,7,4,2,1,1.0,0.0,0.0
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,67,3596,99,48.41414141414141,95,26,2122.7,81.64230769230768,5217.88,49.0923076923077,27.45192307692308,31469,11252,3719.16,3.0,74.66666666666667,4.333333333333333,2.0,5.0,5,2,1,0,0.0,0.0,0.0
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,62,5154,99,51.42424242424242,97,50,5437.96,108.7592,25817.62,340.0772,161.2076,65130,20086,6662.28,1.0,118.0,5.0,2.0,7.5,8,6,4,0,1.0,0.0,0.0
