offer_id,customer_id,offer_date,offer_type,offer_value,accepted,response_date,customer_segment,churn_label
OFF003519,6457-USBER,2025-09-11,Free Installation,0.0,Yes,2025-09-12,New,Yes
OFF003520,6457-USBER,2025-11-18,30% Discount,16.16,Yes,2025-11-25,New,Yes
OFF003521,6457-USBER,2023-12-21,20% Discount,24.24,No,,New,Yes
OFF003522,4662-EKDPQ,2025-08-07,10% Discount,12.41,Yes,2025-08-11,New,Yes
OFF003523,9248-OJYKK,2024-07-15,Free Installation,0.0,Yes,2024-07-20,New,Yes
OFF003524,9248-OJYKK,2025-01-16,Free Upgrade,0.0,Yes,2025-01-18,New,Yes
OFF003525,9248-OJYKK,2023-05-19,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003526,3398-FSHON,2024-10-17,Extra 100GB Data,100.0,Yes,2024-10-19,Regular,Yes
OFF003527,3398-FSHON,2025-12-07,Free Upgrade,0.0,Yes,2025-12-14,Regular,Yes
OFF003528,3398-FSHON,2023-08-13,Extra 100GB Data,100.0,No,,Regular,Yes
OFF003529,3319-DWOEP,2025-07-01,Extra 100GB Data,100.0,No,,New,Yes
OFF003530,3319-DWOEP,2025-09-03,Free 3 Months Streaming,0.0,Yes,2025-09-09,New,Yes
OFF003531,3319-DWOEP,2024-12-27,30% Discount,19.15,Yes,2024-12-28,New,Yes
OFF003532,9259-PACGQ,2025-12-26,30% Discount,6.27,No,,Regular,Yes
OFF003533,4415-IJZTP,2024-01-14,20% Discount,7.45,Yes,2024-01-21,New,Yes
OFF003534,1465-VINDH,2023-09-28,10% Discount,10.21,No,,New,Yes
OFF003535,2810-FTLEM,2025-03-21,Free Installation,0.0,No,,Regular,Yes
OFF003536,2810-FTLEM,2025-02-13,10% Discount,15.04,Yes,2025-02-16,Regular,Yes
OFF003537,1925-TIBLE,2023-01-20,Extra 100GB Data,100.0,No,,New,Yes
OFF003538,1925-TIBLE,2023-02-21,20% Discount,8.65,No,,New,Yes
OFF003539,0818-OCPZO,2025-04-23,Free Upgrade,0.0,No,,Regular,Yes
OFF003540,0818-OCPZO,2025-02-15,Premium Support,0.0,Yes,2025-02-21,Regular,Yes
OFF003541,1447-GIQMR,2025-11-15,10% Discount,6.92,No,,New,Yes
OFF003542,0872-NXJYS,2024-07-17,10% Discount,23.86,No,,New,Yes
OFF003543,0872-NXJYS,2025-09-05,Loyalty Reward,0.0,Yes,2025-09-08,New,Yes
OFF003544,0872-NXJYS,2023-10-11,Free Installation,0.0,Yes,2023-10-18,New,Yes
OFF003545,9412-ARGBX,2023-10-12,Loyalty Reward,0.0,No,,Loyal,Yes
OFF003546,1389-CXMLU,2023-03-25,Loyalty Reward,0.0,No,,New,Yes
OFF003547,1389-CXMLU,2025-02-22,Free Installation,0.0,No,,New,Yes
OFF003548,5561-NWEVX,2024-12-05,20% Discount,23.76,Yes,2024-12-09,New,Yes
OFF003549,2737-WFVYW,2023-05-10,Free Installation,0.0,Yes,2023-05-12,New,Yes
OFF003550,2272-QAGFO,2025-11-28,Premium Support,0.0,No,,Regular,Yes
OFF003551,2272-QAGFO,2023-08-07,20% Discount,7.43,No,,Regular,Yes
OFF003552,2272-QAGFO,2024-01-18,Extra 100GB Data,100.0,Yes,2024-01-23,Regular,Yes
OFF003553,9850-OWRHQ,2024-03-16,Free Upgrade,0.0,No,,New,Yes
OFF003554,9850-OWRHQ,2023-02-04,10% Discount,22.23,No,,New,Yes
OFF003555,9850-OWRHQ,2024-04-23,Free Upgrade,0.0,No,,New,Yes
OFF003556,3768-NLUBH,2025-10-01,10% Discount,20.12,Yes,2025-10-06,Loyal,Yes
OFF003557,8676-TRMJS,2025-02-11,Cashback ₹500,500.0,Yes,2025-02-14,New,Yes
OFF003558,7359-SSBJK,2025-10-21,Loyalty Reward,0.0,Yes,2025-10-26,Loyal,Yes
OFF003559,7359-SSBJK,2025-10-06,Premium Support,0.0,No,,Loyal,Yes
OFF003560,7359-SSBJK,2023-03-18,Premium Support,0.0,Yes,2023-03-19,Loyal,Yes
OFF003561,0685-MLYYM,2025-10-25,Free Upgrade,0.0,Yes,2025-10-28,New,Yes
OFF003562,0685-MLYYM,2025-03-15,Free Installation,0.0,No,,New,Yes
OFF003563,8182-PNAGI,2023-01-04,Premium Support,0.0,Yes,2023-01-11,Regular,Yes
OFF003564,8182-PNAGI,2025-04-06,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF003565,7957-RYHQD,2023-03-14,Loyalty Reward,0.0,No,,Loyal,Yes
OFF003566,7957-RYHQD,2025-08-12,30% Discount,15.84,No,,Loyal,Yes
OFF003567,7957-RYHQD,2025-06-01,30% Discount,7.92,Yes,2025-06-03,Loyal,Yes
OFF003568,2180-DXNEG,2025-11-01,Free Upgrade,0.0,Yes,2025-11-08,Regular,Yes
OFF003569,5515-AKOAJ,2024-12-05,20% Discount,20.02,No,,Loyal,Yes
OFF003570,8976-OQHGT,2025-06-23,Extra 100GB Data,100.0,No,,New,Yes
OFF003571,6230-BSUXY,2023-06-10,Premium Support,0.0,No,,New,Yes
OFF003572,6230-BSUXY,2025-09-01,Free Installation,0.0,No,,New,Yes
OFF003573,5294-CDGWY,2024-01-01,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF003574,5294-CDGWY,2025-06-18,Loyalty Reward,0.0,Yes,2025-06-25,Loyal,Yes
OFF003575,5295-PCJOO,2024-04-15,20% Discount,4.94,Yes,2024-04-17,New,Yes
OFF003576,5295-PCJOO,2024-08-27,30% Discount,4.94,No,,New,Yes
OFF003577,5295-PCJOO,2025-09-27,Cashback ₹500,500.0,Yes,2025-09-28,New,Yes
OFF003578,9863-JZAIC,2024-02-18,Free Installation,0.0,Yes,2024-02-22,Regular,Yes
OFF003579,9863-JZAIC,2023-04-24,10% Discount,11.0,Yes,2023-04-28,Regular,Yes
OFF003580,9863-JZAIC,2024-11-25,20% Discount,16.5,Yes,2024-11-27,Regular,Yes
OFF003581,7660-HDPJV,2025-07-25,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003582,7660-HDPJV,2025-02-20,20% Discount,13.84,No,,New,Yes
OFF003583,7660-HDPJV,2025-07-09,20% Discount,6.92,No,,New,Yes
OFF003584,7931-PXHFC,2025-08-27,20% Discount,18.69,Yes,2025-08-28,Loyal,Yes
OFF003585,7931-PXHFC,2023-07-06,Cashback ₹500,500.0,Yes,2023-07-09,Loyal,Yes
OFF003586,7931-PXHFC,2024-04-18,Extra 100GB Data,100.0,Yes,2024-04-24,Loyal,Yes
OFF003587,3990-QYKBE,2023-03-04,30% Discount,9.25,No,,Loyal,Yes
OFF003588,4919-MOAVT,2025-07-08,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003589,4919-MOAVT,2024-08-18,Extra 100GB Data,100.0,No,,New,Yes
OFF003590,3090-HAWSU,2023-04-11,Premium Support,0.0,No,,Loyal,Yes
OFF003591,9820-RMCQV,2024-01-15,Loyalty Reward,0.0,No,,New,Yes
OFF003592,9820-RMCQV,2023-12-09,30% Discount,9.71,No,,New,Yes
OFF003593,9820-RMCQV,2025-05-27,Extra 100GB Data,100.0,Yes,2025-05-28,New,Yes
OFF003594,7839-QRKXN,2024-09-22,Free Upgrade,0.0,No,,New,Yes
OFF003595,7839-QRKXN,2024-09-18,Loyalty Reward,0.0,No,,New,Yes
OFF003596,7839-QRKXN,2024-12-22,30% Discount,4.04,No,,New,Yes
OFF003597,5204-QZXPU,2023-09-13,Free Installation,0.0,No,,Regular,Yes
OFF003598,5204-QZXPU,2023-01-12,Free 3 Months Streaming,0.0,Yes,2023-01-14,Regular,Yes
OFF003599,5204-QZXPU,2025-11-11,10% Discount,11.89,No,,Regular,Yes
OFF003600,4597-ELFTS,2023-11-24,Loyalty Reward,0.0,No,,Loyal,Yes
OFF003601,8450-JOVAH,2025-08-07,Cashback ₹500,500.0,No,,New,Yes
OFF003602,1113-IUJYX,2023-08-10,Premium Support,0.0,No,,Regular,Yes
OFF003603,1113-IUJYX,2024-02-14,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF003604,1113-IUJYX,2024-11-08,Free Installation,0.0,No,,Regular,Yes
OFF003605,9274-CNFMO,2025-09-16,Free Installation,0.0,Yes,2025-09-19,New,Yes
OFF003606,9274-CNFMO,2023-03-28,20% Discount,14.99,No,,New,Yes
OFF003607,9274-CNFMO,2024-06-25,10% Discount,7.5,No,,New,Yes
OFF003608,7758-XKCBS,2023-07-02,Free Upgrade,0.0,Yes,2023-07-05,Regular,Yes
OFF003609,7758-XKCBS,2025-01-17,Extra 100GB Data,100.0,No,,Regular,Yes
OFF003610,8992-JQYUN,2023-02-02,Free 3 Months Streaming,0.0,Yes,2023-02-04,New,Yes
OFF003611,0617-AQNWT,2023-12-24,20% Discount,9.57,No,,Loyal,Yes
OFF003612,2446-PLQVO,2023-12-20,30% Discount,21.09,Yes,2023-12-21,New,Yes
OFF003613,2446-PLQVO,2023-06-12,Free Installation,0.0,No,,New,Yes
OFF003614,3005-NFMTA,2024-10-17,Free Installation,0.0,Yes,2024-10-24,Loyal,Yes
OFF003615,3005-NFMTA,2025-05-28,20% Discount,19.76,Yes,2025-05-28,Loyal,Yes
OFF003616,3005-NFMTA,2024-04-20,Free Installation,0.0,No,,Loyal,Yes
OFF003617,8784-CGILN,2024-09-07,Extra 100GB Data,100.0,Yes,2024-09-13,Regular,Yes
OFF003618,5389-FFVKB,2024-03-12,Extra 100GB Data,100.0,No,,Regular,Yes
OFF003619,8444-WRIDW,2025-09-17,Free Upgrade,0.0,No,,Loyal,Yes
OFF003620,8444-WRIDW,2023-06-18,10% Discount,24.14,No,,Loyal,Yes
OFF003621,8444-WRIDW,2024-06-07,Premium Support,0.0,Yes,2024-06-10,Loyal,Yes
OFF003622,9451-LPGOO,2024-10-15,Free Upgrade,0.0,No,,New,Yes
OFF003623,5868-YWPDW,2023-08-04,Free 3 Months Streaming,0.0,Yes,2023-08-09,New,Yes
OFF003624,2025-JKFWI,2025-11-20,Free Installation,0.0,Yes,2025-11-25,Regular,Yes
OFF003625,4078-SAYYN,2023-04-17,10% Discount,30.22,No,,New,Yes
OFF003626,4078-SAYYN,2024-11-22,Free Upgrade,0.0,Yes,2024-11-28,New,Yes
OFF003627,9940-HPQPG,2025-02-27,Premium Support,0.0,Yes,2025-02-28,New,Yes
OFF003628,9940-HPQPG,2025-07-12,Cashback ₹500,500.0,No,,New,Yes
OFF003629,9940-HPQPG,2025-11-13,10% Discount,9.18,Yes,2025-11-15,New,Yes
OFF003630,6618-RYATB,2025-10-20,Extra 100GB Data,100.0,Yes,2025-10-22,New,Yes
OFF003631,6618-RYATB,2025-12-25,Free Installation,0.0,Yes,2025-12-28,New,Yes
OFF003632,9079-YEXQJ,2023-06-01,Cashback ₹500,500.0,No,,Loyal,Yes
OFF003633,9079-YEXQJ,2023-04-08,30% Discount,11.11,Yes,2023-04-10,Loyal,Yes
OFF003634,9079-YEXQJ,2024-11-11,Cashback ₹500,500.0,No,,Loyal,Yes
OFF003635,2685-SREOM,2025-05-26,Loyalty Reward,0.0,No,,Regular,Yes
OFF003636,0402-CQAJN,2023-03-28,Loyalty Reward,0.0,No,,Loyal,Yes
OFF003637,0402-CQAJN,2025-02-23,20% Discount,20.38,No,,Loyal,Yes
OFF003638,6692-UDPJC,2024-05-05,10% Discount,9.17,Yes,2024-05-06,Regular,Yes
OFF003639,6692-UDPJC,2024-11-24,30% Discount,18.33,No,,Regular,Yes
OFF003640,6692-UDPJC,2025-01-11,Free 3 Months Streaming,0.0,Yes,2025-01-12,Regular,Yes
OFF003641,1273-MTETI,2023-04-14,20% Discount,26.65,Yes,2023-04-18,New,Yes
OFF003642,5480-HPRRX,2024-05-06,10% Discount,5.06,Yes,2024-05-09,New,Yes
OFF003643,5480-HPRRX,2023-11-27,Extra 100GB Data,100.0,Yes,2023-11-28,New,Yes
OFF003644,5480-HPRRX,2025-09-24,Extra 100GB Data,100.0,No,,New,Yes
OFF003645,0295-PPHDO,2025-03-23,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003646,0295-PPHDO,2024-02-23,Free Upgrade,0.0,No,,New,Yes
OFF003647,0295-PPHDO,2024-06-17,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003648,1195-OIYEJ,2024-01-06,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF003649,1195-OIYEJ,2024-02-04,Cashback ₹500,500.0,No,,Regular,Yes
OFF003650,1195-OIYEJ,2024-12-07,Free Installation,0.0,Yes,2024-12-11,Regular,Yes
OFF003651,5906-CVLHP,2023-05-10,20% Discount,10.83,No,,Loyal,Yes
OFF003652,4501-EQDRN,2025-12-03,Extra 100GB Data,100.0,Yes,2025-12-04,New,Yes
OFF003653,2990-HWIML,2025-12-09,Loyalty Reward,0.0,No,,New,Yes
OFF003654,2990-HWIML,2024-03-23,Cashback ₹500,500.0,No,,New,Yes
OFF003655,7384-GHBPI,2025-11-12,Loyalty Reward,0.0,Yes,2025-11-18,New,Yes
OFF003656,7384-GHBPI,2023-05-02,Free 3 Months Streaming,0.0,Yes,2023-05-06,New,Yes
OFF003657,7603-USHJS,2025-05-24,Free Upgrade,0.0,Yes,2025-05-28,Regular,Yes
OFF003658,7603-USHJS,2024-09-03,Cashback ₹500,500.0,No,,Regular,Yes
OFF003659,7603-USHJS,2024-03-23,Free 3 Months Streaming,0.0,Yes,2024-03-24,Regular,Yes
OFF003660,7234-FECYN,2025-04-05,Extra 100GB Data,100.0,No,,New,Yes
OFF003661,7234-FECYN,2025-11-28,30% Discount,10.13,Yes,2025-11-28,New,Yes
OFF003662,7234-FECYN,2023-12-10,Premium Support,0.0,No,,New,Yes
OFF003663,5876-HZVZM,2025-05-23,Loyalty Reward,0.0,Yes,2025-05-24,New,Yes
OFF003664,5876-HZVZM,2023-01-12,Free Installation,0.0,Yes,2023-01-16,New,Yes
OFF003665,1400-MMYXY,2024-12-08,Free Upgrade,0.0,No,,New,Yes
OFF003666,1400-MMYXY,2025-01-09,Extra 100GB Data,100.0,No,,New,Yes
OFF003667,1400-MMYXY,2025-04-22,Loyalty Reward,0.0,No,,New,Yes
OFF003668,3085-QUOZK,2025-11-25,10% Discount,4.4,No,,New,Yes
OFF003669,3085-QUOZK,2025-07-21,Extra 100GB Data,100.0,No,,New,Yes
OFF003670,3926-CUQZX,2025-04-26,Extra 100GB Data,100.0,Yes,2025-04-28,New,Yes
OFF003671,1041-RXHRA,2025-12-17,Free Upgrade,0.0,No,,Loyal,Yes
OFF003672,1041-RXHRA,2024-06-09,Premium Support,0.0,No,,Loyal,Yes
OFF003673,1041-RXHRA,2024-08-11,Free Upgrade,0.0,Yes,2024-08-14,Loyal,Yes
OFF003674,1750-CSKKM,2023-06-03,Extra 100GB Data,100.0,No,,New,Yes
OFF003675,1750-CSKKM,2023-05-25,Extra 100GB Data,100.0,No,,New,Yes
OFF003676,1750-CSKKM,2025-07-25,Free Installation,0.0,No,,New,Yes
OFF003677,7142-HVGBG,2023-09-14,10% Discount,20.6,No,,Loyal,Yes
OFF003678,7142-HVGBG,2025-02-12,Premium Support,0.0,Yes,2025-02-17,Loyal,Yes
OFF003679,8267-ZNYVZ,2025-04-03,Premium Support,0.0,No,,Regular,Yes
OFF003680,6457-GIRWB,2023-07-23,30% Discount,20.8,No,,New,Yes
OFF003681,6457-GIRWB,2024-03-09,10% Discount,20.8,No,,New,Yes
OFF003682,1450-SKCVI,2025-12-15,20% Discount,14.77,Yes,2025-12-18,Loyal,Yes
OFF003683,1450-SKCVI,2024-09-24,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF003684,5570-PTWEH,2025-08-26,Free Installation,0.0,Yes,2025-08-28,New,Yes
OFF003685,6502-MJQAE,2025-05-02,Loyalty Reward,0.0,Yes,2025-05-07,New,Yes
OFF003686,6502-MJQAE,2024-07-27,Cashback ₹500,500.0,No,,New,Yes
OFF003687,7693-LCKZL,2023-08-05,Loyalty Reward,0.0,No,,New,Yes
OFF003688,0032-PGELS,2024-12-25,Premium Support,0.0,No,,New,Yes
OFF003689,0032-PGELS,2023-08-06,20% Discount,6.1,No,,New,Yes
OFF003690,6797-LNAQX,2024-01-05,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF003691,6394-MFYNG,2023-07-24,10% Discount,10.74,No,,Loyal,Yes
OFF003692,1564-NTYXF,2023-11-11,10% Discount,16.4,Yes,2023-11-12,Regular,Yes
OFF003693,1564-NTYXF,2025-12-06,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF003694,8155-IBNHG,2023-01-21,Extra 100GB Data,100.0,No,,Regular,Yes
OFF003695,0886-QGENL,2024-11-14,Cashback ₹500,500.0,No,,Regular,Yes
OFF003696,0886-QGENL,2024-11-04,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF003697,0886-QGENL,2025-08-07,Loyalty Reward,0.0,No,,Regular,Yes
OFF003698,8739-WWKDU,2024-03-13,20% Discount,26.85,No,,Regular,Yes
OFF003699,8685-WHQPW,2023-04-27,Free Upgrade,0.0,No,,Regular,Yes
OFF003700,4745-LSPLO,2024-12-25,Cashback ₹500,500.0,No,,New,Yes
OFF003701,4745-LSPLO,2023-10-02,Free 3 Months Streaming,0.0,Yes,2023-10-03,New,Yes
OFF003702,8083-YTZES,2025-04-02,Loyalty Reward,0.0,No,,New,Yes
OFF003703,8083-YTZES,2023-07-27,Loyalty Reward,0.0,No,,New,Yes
OFF003704,7240-FQLHE,2023-08-12,Premium Support,0.0,No,,Regular,Yes
OFF003705,7240-FQLHE,2024-07-07,Free Installation,0.0,Yes,2024-07-13,Regular,Yes
OFF003706,6664-FPDAC,2024-11-12,30% Discount,33.59,No,,Loyal,Yes
OFF003707,6664-FPDAC,2023-04-21,Premium Support,0.0,Yes,2023-04-27,Loyal,Yes
OFF003708,6664-FPDAC,2025-01-14,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF003709,0786-VSSUD,2025-02-27,Loyalty Reward,0.0,No,,Regular,Yes
OFF003710,0786-VSSUD,2024-08-18,Extra 100GB Data,100.0,Yes,2024-08-19,Regular,Yes
OFF003711,0786-VSSUD,2025-04-17,20% Discount,3.9,Yes,2025-04-24,Regular,Yes
OFF003712,3976-BWUCK,2024-03-25,Free Installation,0.0,No,,Regular,Yes
OFF003713,3976-BWUCK,2024-08-25,30% Discount,18.82,No,,Regular,Yes
OFF003714,3976-BWUCK,2024-07-20,Extra 100GB Data,100.0,No,,Regular,Yes
OFF003715,3585-ISXZP,2024-03-05,Cashback ₹500,500.0,No,,New,Yes
OFF003716,6583-QGCSI,2024-06-17,Free Upgrade,0.0,No,,Loyal,Yes
OFF003717,6583-QGCSI,2024-01-03,10% Discount,17.61,No,,Loyal,Yes
OFF003718,6583-QGCSI,2024-04-07,Free Installation,0.0,Yes,2024-04-10,Loyal,Yes
OFF003719,4174-LPGTI,2023-02-18,Premium Support,0.0,No,,Loyal,Yes
OFF003720,4174-LPGTI,2024-11-27,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF003721,4174-LPGTI,2024-09-05,Premium Support,0.0,No,,Loyal,Yes
OFF003722,2108-XWMPY,2025-03-28,Extra 100GB Data,100.0,No,,New,Yes
OFF003723,2108-XWMPY,2025-11-27,Loyalty Reward,0.0,Yes,2025-11-28,New,Yes
OFF003724,2108-XWMPY,2025-04-23,Premium Support,0.0,Yes,2025-04-27,New,Yes
OFF003725,6304-IJFSQ,2023-07-18,Free 3 Months Streaming,0.0,No,,New,Yes
OFF003726,0093-XWZFY,2023-06-24,10% Discount,10.45,Yes,2023-06-26,Loyal,Yes
OFF003727,0093-XWZFY,2023-03-20,20% Discount,20.9,No,,Loyal,Yes
OFF003728,1980-KXVPM,2023-05-21,Cashback ₹500,500.0,Yes,2023-05-22,New,Yes
OFF003729,1980-KXVPM,2024-04-01,30% Discount,22.51,No,,New,Yes
OFF003730,7703-ZEKEF,2023-05-24,30% Discount,16.2,No,,Regular,Yes
OFF003731,0723-DRCLG,2023-12-12,Premium Support,0.0,No,,New,Yes
OFF003732,0723-DRCLG,2025-04-20,Loyalty Reward,0.0,Yes,2025-04-24,New,Yes
OFF003733,0723-DRCLG,2025-07-10,30% Discount,7.45,Yes,2025-07-12,New,Yes
OFF003734,5482-NUPNA,2025-06-23,Cashback ₹500,500.0,Yes,2025-06-27,New,Yes
OFF003735,1122-JWTJW,2023-07-08,10% Discount,14.13,No,,New,Yes
OFF003736,1122-JWTJW,2023-12-12,Cashback ₹500,500.0,Yes,2023-12-18,New,Yes
OFF003737,1699-HPSBG,2025-12-21,Loyalty Reward,0.0,Yes,2025-12-28,Regular,Yes
OFF003738,8775-CEBBJ,2024-10-04,Premium Support,0.0,No,,New,Yes
OFF003739,6894-LFHLY,2025-12-24,10% Discount,15.15,No,,New,Yes
OFF003740,6894-LFHLY,2024-02-02,20% Discount,22.72,No,,New,Yes
OFF003741,0639-TSIQW,2024-08-02,Free 3 Months Streaming,0.0,Yes,2024-08-06,Loyal,Yes
OFF003742,0639-TSIQW,2025-03-03,10% Discount,30.88,No,,Loyal,Yes
OFF003743,8361-LTMKD,2025-01-08,10% Discount,7.44,Yes,2025-01-13,New,Yes
OFF003744,7590-VHVEG,2025-12-07,Extra 100GB Data,100.0,No,,New,No
OFF003745,7590-VHVEG,2024-03-01,10% Discount,2.99,Yes,2024-03-04,New,No
OFF003746,1452-KIOVK,2024-05-11,30% Discount,17.82,Yes,2024-05-13,Regular,No
OFF003747,7469-LKBCI,2023-12-21,Free Upgrade,0.0,Yes,2023-12-27,Regular,No
OFF003748,8091-TTVAX,2025-07-25,30% Discount,20.07,Yes,2025-07-28,Loyal,No
OFF003749,5129-JLPIS,2023-06-21,10% Discount,31.65,No,,Regular,No
OFF003750,8191-XWSZG,2025-08-01,Free 3 Months Streaming,0.0,No,,Loyal,No
OFF003751,9959-WOFKT,2024-07-26,Free Installation,0.0,Yes,2024-07-28,Loyal,No
OFF003752,5248-YGIJN,2025-11-18,Free Installation,0.0,Yes,2025-11-19,Loyal,No
OFF003753,3841-NFECX,2024-04-28,Extra 100GB Data,100.0,No,,Loyal,No
OFF003754,4929-XIHVW,2024-04-23,10% Discount,28.65,Yes,2024-04-28,New,No
OFF003755,4929-XIHVW,2023-03-04,Extra 100GB Data,100.0,No,,New,No
OFF003756,7310-EGVHZ,2024-01-27,Free 3 Months Streaming,0.0,Yes,2024-01-28,New,No
OFF003757,3413-BMNZE,2025-05-15,10% Discount,9.05,No,,New,No
OFF003758,6234-RAAPL,2025-10-16,Premium Support,0.0,Yes,2025-10-21,Loyal,No
OFF003759,6572-ADKRS,2023-04-18,Free Upgrade,0.0,Yes,2023-04-25,Loyal,No
OFF003760,9489-DEDVP,2024-01-02,Free Upgrade,0.0,Yes,2024-01-05,Loyal,No
OFF003761,9867-JCZSP,2025-06-11,10% Discount,2.08,Yes,2025-06-12,Regular,No
OFF003762,3714-NTNFO,2024-08-03,Loyalty Reward,0.0,Yes,2024-08-04,Loyal,No
OFF003763,7639-LIAYI,2024-01-12,Extra 100GB Data,100.0,Yes,2024-01-13,Loyal,No
OFF003764,2954-PIBKO,2023-11-14,20% Discount,19.25,Yes,2023-11-20,Loyal,No
OFF003765,6575-SUVOI,2024-12-26,Extra 100GB Data,100.0,No,,Regular,No
OFF003766,8769-KKTPH,2024-12-09,Cashback ₹500,500.0,No,,Loyal,No
OFF003767,5067-XJQFU,2025-11-23,Premium Support,0.0,Yes,2025-11-28,Loyal,No
OFF003768,5954-BDFSG,2025-12-05,Loyalty Reward,0.0,No,,Loyal,No
OFF003769,0434-CSFON,2024-10-25,20% Discount,30.15,No,,Loyal,No
OFF003770,1215-FIGMP,2025-04-12,Premium Support,0.0,Yes,2025-04-16,Loyal,No
OFF003771,0526-SXDJP,2023-06-15,Premium Support,0.0,Yes,2023-06-18,Loyal,No
OFF003772,5122-CYFXA,2023-09-16,Extra 100GB Data,100.0,Yes,2023-09-21,New,No
OFF003773,3410-YOQBQ,2025-01-09,Cashback ₹500,500.0,No,,Regular,No
OFF003774,3170-NMYVV,2023-01-07,Free Installation,0.0,Yes,2023-01-10,Loyal,No
OFF003775,7410-OIEDU,2023-05-16,Loyalty Reward,0.0,Yes,2023-05-23,New,No
OFF003776,2273-QCKXA,2023-03-18,30% Discount,4.91,No,,New,No
OFF003777,2273-QCKXA,2025-07-01,Free Installation,0.0,Yes,2025-07-07,New,No
OFF003778,0731-EBJQB,2023-06-14,30% Discount,2.04,Yes,2023-06-19,Loyal,No
OFF003779,1891-QRQSA,2023-12-12,Premium Support,0.0,No,,Loyal,No
OFF003780,8028-PNXHQ,2023-12-26,Extra 100GB Data,100.0,Yes,2023-12-28,Loyal,No
OFF003781,5630-AHZIL,2023-11-24,Cashback ₹500,500.0,Yes,2023-11-28,New,No
OFF003782,5630-AHZIL,2025-08-13,Free Installation,0.0,No,,New,No
OFF003783,2673-CXQEU,2023-11-27,10% Discount,11.05,Yes,2023-11-28,Loyal,No
OFF003784,6416-JNVRK,2023-05-13,30% Discount,11.13,Yes,2023-05-17,Loyal,No
OFF003785,5590-ZSKRV,2023-09-09,Premium Support,0.0,Yes,2023-09-15,New,No
OFF003786,3887-PBQAO,2024-10-12,10% Discount,2.59,No,,Loyal,No
OFF003787,8108-UXRQN,2025-03-04,10% Discount,10.11,Yes,2025-03-08,New,No
OFF003788,8108-UXRQN,2023-07-20,20% Discount,5.05,Yes,2023-07-22,New,No
OFF003789,9919-YLNNG,2025-04-24,Free Upgrade,0.0,Yes,2025-04-28,Loyal,No
OFF003790,0318-ZOPWS,2024-05-14,Cashback ₹500,500.0,No,,Loyal,No
OFF003791,3016-KSVCP,2024-11-23,Loyalty Reward,0.0,Yes,2024-11-28,Regular,No
OFF003792,7233-PAHHL,2025-04-27,Premium Support,0.0,Yes,2025-04-28,Loyal,No
OFF003793,6067-NGCEU,2025-10-26,Extra 100GB Data,100.0,Yes,2025-10-28,Loyal,No
OFF003794,9848-JQJTX,2024-06-13,10% Discount,30.27,Yes,2024-06-18,Loyal,No
OFF003795,9803-FTJCG,2024-01-04,Extra 100GB Data,100.0,No,,Loyal,No
OFF003796,6380-ARCEH,2025-10-02,20% Discount,2.02,No,,New,No
OFF003797,6380-ARCEH,2024-12-25,Premium Support,0.0,No,,New,No
OFF003798,6180-YBIQI,2025-10-17,Cashback ₹500,500.0,Yes,2025-10-22,New,No
OFF003799,6728-DKUCO,2025-08-18,Extra 100GB Data,100.0,Yes,2025-08-25,Loyal,No
OFF003800,2848-YXSMW,2023-10-23,Premium Support,0.0,No,,Loyal,No
OFF003801,5256-SKJGO,2023-11-03,30% Discount,5.46,Yes,2023-11-10,Loyal,No
OFF003802,3071-VBYPO,2023-11-11,Extra 100GB Data,100.0,Yes,2023-11-12,New,No
OFF003803,3071-VBYPO,2025-02-24,Loyalty Reward,0.0,Yes,2025-02-28,New,No
OFF003804,9560-BBZXK,2025-10-12,Premium Support,0.0,Yes,2025-10-13,Loyal,No
OFF003805,2928-HLDBA,2023-03-21,Free 3 Months Streaming,0.0,Yes,2023-03-25,New,No
OFF003806,6497-TILVL,2025-06-22,30% Discount,15.21,Yes,2025-06-26,New,No
OFF003807,6734-PSBAW,2025-01-15,30% Discount,7.07,Yes,2025-01-16,Loyal,No
OFF003808,3930-ZGWVE,2024-09-24,10% Discount,5.92,Yes,2024-09-27,New,No
OFF003809,8587-XYZSF,2024-04-11,20% Discount,15.16,No,,Loyal,No
OFF003810,3774-VBNXY,2023-05-27,Extra 100GB Data,100.0,No,,Loyal,No
OFF003811,6837-BJYDQ,2025-10-25,Loyalty Reward,0.0,Yes,2025-10-26,New,No
OFF003812,3466-BYAVD,2023-05-14,30% Discount,20.85,Yes,2023-05-15,Regular,No
